Sim 3

Solar R: 0.256
Solar A: 0.5754
Solar T: 0.1686

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.217	0.4977	0.3034	0.1989	1.3237	0.0002	0.0123	0.2233	500.0	
1.218	0.4963	0.3091	0.1947	1.3237	0.0002	0.0124	0.2237	500.0	
1.219	0.4903	0.3162	0.1935	1.3237	0.0002	0.0124	0.2241	500.0	
1.22	0.4882	0.3212	0.1906	1.3237	0.0002	0.0124	0.2244	500.0	
1.221	0.486	0.3272	0.1868	1.3237	0.0002	0.0124	0.2247	500.0	
1.222	0.4848	0.332	0.1832	1.3237	0.0002	0.0124	0.2251	500.0	
1.223	0.481	0.3378	0.1812	1.3237	0.0003	0.0124	0.2254	500.0	
1.224	0.4779	0.3434	0.1787	1.3236	0.0003	0.0125	0.2258	500.0	
1.225	0.475	0.3486	0.1764	1.3236	0.0003	0.0125	0.2261	500.0	
1.226	0.4719	0.3548	0.1733	1.3236	0.0003	0.0125	0.2264	500.0	
1.227	0.4696	0.3591	0.1713	1.3236	0.0003	0.0125	0.2268	500.0	
1.228	0.4668	0.3642	0.169	1.3236	0.0003	0.0125	0.2271	500.0	
1.229	0.4638	0.3697	0.1665	1.3236	0.0003	0.0125	0.2274	500.0	
1.23	0.4604	0.3745	0.1651	1.3236	0.0003	0.0126	0.2278	500.0	
1.231	0.4568	0.3814	0.1618	1.3235	0.0003	0.0126	0.2281	500.0	
1.232	0.4547	0.3849	0.1604	1.3235	0.0003	0.0126	0.2284	500.0	
1.233	0.4527	0.3884	0.1589	1.3235	0.0003	0.0126	0.2287	500.0	
1.234	0.4503	0.3927	0.157	1.3235	0.0003	0.0126	0.229	500.0	
1.235	0.4477	0.3991	0.1532	1.3235	0.0003	0.0126	0.2293	500.0	
1.236	0.4437	0.4031	0.1532	1.3235	0.0003	0.0127	0.2296	500.0	
1.237	0.4418	0.4067	0.1515	1.3234	0.0003	0.0127	0.2299	500.0	
1.238	0.4407	0.4113	0.148	1.3234	0.0003	0.0127	0.2302	500.0	
1.239	0.4375	0.4157	0.1468	1.3234	0.0004	0.0127	0.2305	500.0	
1.24	0.4374	0.4201	0.1425	1.3234	0.0004	0.0127	0.2308	500.0	
1.241	0.4347	0.4234	0.1419	1.3234	0.0004	0.0127	0.2311	500.0	
1.242	0.4285	0.4287	0.1428	1.3234	0.0004	0.0127	0.2314	500.0	
1.243	0.429	0.4309	0.1401	1.3234	0.0004	0.0128	0.2317	500.0	
1.244	0.427	0.4357	0.1373	1.3233	0.0004	0.0128	0.232	500.0	
1.245	0.4247	0.4397	0.1355	1.3233	0.0004	0.0128	0.2323	500.0	
1.246	0.4228	0.4423	0.1349	1.3233	0.0004	0.0128	0.2325	500.0	
1.247	0.4194	0.4477	0.1329	1.3233	0.0004	0.0128	0.2328	500.0	
1.248	0.4171	0.4501	0.1328	1.3233	0.0004	0.0128	0.2331	500.0	
1.249	0.4153	0.4547	0.13	1.3233	0.0004	0.0128	0.2333	500.0	
1.25	0.4148	0.4575	0.1277	1.3232	0.0004	0.0129	0.2336	500.0	
1.251	0.4123	0.4616	0.1261	1.3232	0.0004	0.0129	0.2339	500.0	
1.252	0.4107	0.4646	0.1247	1.3232	0.0004	0.0129	0.2341	500.0	
1.253	0.4087	0.4672	0.1241	1.3232	0.0004	0.0129	0.2344	500.0	
1.254	0.4088	0.4694	0.1218	1.3232	0.0004	0.0129	0.2346	500.0	
1.255	0.406	0.4739	0.1201	1.3232	0.0005	0.0129	0.2349	500.0	
1.256	0.4015	0.4784	0.12	1.3232	0.0005	0.0129	0.2351	500.0	
1.257	0.4019	0.4814	0.1167	1.3231	0.0005	0.013	0.2354	500.0	
1.258	0.3998	0.4836	0.1165	1.3231	0.0005	0.013	0.2356	500.0	
1.259	0.3971	0.4867	0.1162	1.3231	0.0005	0.013	0.2359	500.0	
1.26	0.3958	0.4904	0.1139	1.3231	0.0005	0.013	0.2361	500.0	
1.261	0.3942	0.4937	0.1121	1.3231	0.0005	0.013	0.2363	500.0	
1.262	0.3932	0.4963	0.1105	1.3231	0.0005	0.013	0.2366	500.0	
1.263	0.3926	0.4976	0.1098	1.3231	0.0005	0.013	0.2368	500.0	
1.264	0.3899	0.5013	0.1088	1.323	0.0005	0.0131	0.237	500.0	
1.265	0.3871	0.5051	0.1078	1.323	0.0005	0.0131	0.2373	500.0	
1.266	0.3855	0.5076	0.1069	1.323	0.0005	0.0131	0.2375	500.0	
1.267	0.3853	0.5092	0.1055	1.323	0.0005	0.0131	0.2377	500.0	
1.268	0.3826	0.5137	0.1037	1.323	0.0005	0.0131	0.2379	500.0	
1.269	0.3822	0.5153	0.1026	1.323	0.0005	0.0131	0.2381	500.0	
1.27	0.38	0.5176	0.1024	1.323	0.0005	0.0131	0.2383	500.0	
1.271	0.379	0.5206	0.1004	1.3229	0.0006	0.0132	0.2385	500.0	
1.272	0.378	0.5227	0.0993	1.3229	0.0006	0.0132	0.2387	500.0	
1.273	0.3742	0.5268	0.099	1.3229	0.0006	0.0132	0.2389	500.0	
1.274	0.3747	0.5274	0.0979	1.3229	0.0006	0.0132	0.2391	500.0	
1.275	0.3719	0.5315	0.0966	1.3229	0.0006	0.0132	0.2393	500.0	
1.276	0.3704	0.5337	0.0959	1.3229	0.0006	0.0132	0.2395	500.0	
1.277	0.3714	0.5339	0.0947	1.3228	0.0006	0.0132	0.2397	500.0	
1.278	0.3673	0.5392	0.0935	1.3228	0.0006	0.0132	0.2399	500.0	
1.279	0.3687	0.5381	0.0932	1.3228	0.0006	0.0133	0.2401	500.0	
1.28	0.3667	0.5419	0.0914	1.3228	0.0006	0.0133	0.2403	500.0	
1.281	0.3663	0.544	0.0898	1.3228	0.0006	0.0133	0.2405	500.0	
1.282	0.3629	0.5467	0.0903	1.3228	0.0006	0.0133	0.2407	500.0	
1.283	0.3609	0.5495	0.0895	1.3228	0.0006	0.0133	0.2408	500.0	
1.284	0.3592	0.5527	0.0882	1.3227	0.0006	0.0133	0.241	500.0	
1.285	0.3596	0.5524	0.088	1.3227	0.0006	0.0133	0.2412	500.0	
1.286	0.3576	0.5573	0.0851	1.3227	0.0006	0.0133	0.2413	500.0	
1.287	0.3577	0.5561	0.0862	1.3227	0.0006	0.0134	0.2415	500.0	
1.288	0.3545	0.5608	0.0847	1.3227	0.0007	0.0134	0.2417	500.0	
1.289	0.3537	0.5623	0.0839	1.3227	0.0007	0.0134	0.2418	500.0	
1.29	0.3525	0.5652	0.0823	1.3227	0.0007	0.0134	0.242	500.0	
1.291	0.3496	0.5665	0.0839	1.3226	0.0007	0.0134	0.2422	500.0	
1.292	0.3504	0.5679	0.0817	1.3226	0.0007	0.0134	0.2423	500.0	
1.293	0.3488	0.5705	0.0806	1.3226	0.0007	0.0134	0.2425	500.0	
1.294	0.3495	0.5706	0.0799	1.3226	0.0007	0.0134	0.2426	500.0	
1.295	0.3491	0.5725	0.0784	1.3226	0.0007	0.0135	0.2428	500.0	
1.296	0.3481	0.574	0.0779	1.3226	0.0007	0.0135	0.2429	500.0	
1.297	0.3447	0.5778	0.0775	1.3225	0.0007	0.0135	0.243	500.0	
1.298	0.3443	0.5791	0.0766	1.3225	0.0007	0.0135	0.2432	500.0	
1.299	0.343	0.5812	0.0758	1.3225	0.0007	0.0135	0.2433	500.0	
1.3	0.3423	0.5832	0.0745	1.3225	0.0007	0.0135	0.2435	500.0	
1.301	0.3402	0.5856	0.0743	1.3225	0.0007	0.0135	0.2436	500.0	
1.302	0.3383	0.5882	0.0735	1.3225	0.0007	0.0135	0.2437	500.0	
1.303	0.3376	0.5895	0.0729	1.3225	0.0007	0.0135	0.2439	500.0	
1.304	0.3373	0.59	0.0728	1.3224	0.0007	0.0136	0.244	500.0	
1.305	0.3361	0.5929	0.071	1.3224	0.0007	0.0136	0.2441	500.0	
1.306	0.3368	0.5928	0.0704	1.3224	0.0008	0.0136	0.2442	500.0	
1.307	0.3345	0.5949	0.0706	1.3224	0.0008	0.0136	0.2444	500.0	
1.308	0.3344	0.5962	0.0694	1.3224	0.0008	0.0136	0.2445	500.0	
1.309	0.3336	0.5967	0.0697	1.3224	0.0008	0.0136	0.2446	500.0	
1.31	0.3312	0.6006	0.0683	1.3224	0.0008	0.0136	0.2447	500.0	
1.311	0.3314	0.6009	0.0676	1.3223	0.0008	0.0136	0.2448	500.0	
1.312	0.329	0.6039	0.0672	1.3223	0.0008	0.0136	0.2449	500.0	
1.313	0.3276	0.6057	0.0667	1.3223	0.0008	0.0137	0.2451	500.0	
1.314	0.328	0.6059	0.0661	1.3223	0.0008	0.0137	0.2452	500.0	
1.315	0.3268	0.6076	0.0656	1.3223	0.0008	0.0137	0.2453	500.0	
1.316	0.3257	0.6098	0.0645	1.3223	0.0008	0.0137	0.2454	500.0	
1.317	0.3243	0.6122	0.0635	1.3222	0.0008	0.0137	0.2455	500.0	
1.318	0.3238	0.6125	0.0637	1.3222	0.0008	0.0137	0.2456	500.0	
1.319	0.3236	0.6136	0.0628	1.3222	0.0008	0.0137	0.2457	500.0	
1.32	0.3209	0.6163	0.0628	1.3222	0.0008	0.0137	0.2458	500.0	
1.321	0.3225	0.6157	0.0619	1.3222	0.0008	0.0137	0.2459	500.0	
1.322	0.321	0.6179	0.0612	1.3222	0.0008	0.0138	0.246	500.0	
1.323	0.3194	0.6199	0.0607	1.3222	0.0008	0.0138	0.2461	500.0	
1.324	0.3191	0.6208	0.0601	1.3221	0.0009	0.0138	0.2461	500.0	
1.325	0.3155	0.6241	0.0603	1.3221	0.0009	0.0138	0.2462	500.0	
1.326	0.3172	0.6231	0.0597	1.3221	0.0009	0.0138	0.2463	500.0	
1.327	0.317	0.6241	0.0589	1.3221	0.0009	0.0138	0.2464	500.0	
1.328	0.3162	0.6253	0.0585	1.3221	0.0009	0.0138	0.2465	500.0	
1.329	0.3137	0.6288	0.0575	1.3221	0.0009	0.0138	0.2466	500.0	
1.33	0.3149	0.6281	0.057	1.322	0.0009	0.0138	0.2466	500.0	
1.331	0.3149	0.629	0.0562	1.322	0.0009	0.0138	0.2467	500.0	
1.332	0.3103	0.6328	0.0569	1.322	0.0009	0.0138	0.2468	500.0	
1.333	0.3113	0.6327	0.056	1.322	0.0009	0.0139	0.2469	500.0	
1.334	0.3114	0.6332	0.0554	1.322	0.0009	0.0139	0.247	500.0	
1.335	0.3107	0.635	0.0543	1.322	0.0009	0.0139	0.247	500.0	
1.336	0.309	0.6365	0.0545	1.322	0.0009	0.0139	0.2471	500.0	
1.337	0.3094	0.6362	0.0544	1.3219	0.0009	0.0139	0.2472	500.0	
1.338	0.3086	0.6375	0.0539	1.3219	0.0009	0.0139	0.2472	500.0	
1.339	0.3063	0.641	0.0526	1.3219	0.0009	0.0139	0.2473	500.0	
1.34	0.3044	0.6425	0.0531	1.3219	0.0009	0.0139	0.2474	500.0	
1.341	0.3066	0.6412	0.0522	1.3219	0.0009	0.0139	0.2474	500.0	
1.342	0.3047	0.6438	0.0515	1.3219	0.0009	0.0139	0.2475	500.0	
1.343	0.3034	0.6447	0.0519	1.3219	0.001	0.0139	0.2476	500.0	
1.344	0.3029	0.6465	0.0506	1.3218	0.001	0.014	0.2476	500.0	
1.345	0.3054	0.6451	0.0495	1.3218	0.001	0.014	0.2477	500.0	
1.346	0.3002	0.6492	0.0506	1.3218	0.001	0.014	0.2478	500.0	
1.347	0.3001	0.651	0.049	1.3218	0.001	0.014	0.2478	500.0	
1.348	0.3016	0.6502	0.0482	1.3218	0.001	0.014	0.2479	500.0	
1.349	0.3002	0.6506	0.0491	1.3218	0.001	0.014	0.2479	500.0	
1.35	0.299	0.6521	0.0489	1.3218	0.001	0.014	0.248	500.0	
1.351	0.2972	0.6545	0.0483	1.3217	0.001	0.014	0.248	500.0	
1.352	0.2976	0.654	0.0484	1.3217	0.001	0.014	0.2481	500.0	
1.353	0.2965	0.656	0.0475	1.3217	0.001	0.014	0.2481	500.0	
1.354	0.2944	0.6577	0.0479	1.3217	0.001	0.014	0.2482	500.0	
1.355	0.294	0.6589	0.0472	1.3217	0.001	0.014	0.2482	500.0	
1.356	0.2956	0.658	0.0464	1.3217	0.001	0.0141	0.2483	500.0	
1.357	0.2953	0.6593	0.0455	1.3216	0.001	0.0141	0.2483	500.0	
1.358	0.2918	0.6631	0.0451	1.3216	0.001	0.0141	0.2484	500.0	
1.359	0.2913	0.6636	0.0451	1.3216	0.001	0.0141	0.2484	500.0	
1.36	0.292	0.6634	0.0446	1.3216	0.001	0.0141	0.2485	500.0	
1.361	0.2903	0.665	0.0446	1.3216	0.001	0.0141	0.2485	500.0	
1.362	0.2919	0.664	0.0441	1.3216	0.0011	0.0141	0.2486	500.0	
1.363	0.2893	0.6668	0.0439	1.3216	0.0011	0.0141	0.2486	500.0	
1.364	0.2886	0.6678	0.0436	1.3215	0.0011	0.0141	0.2487	500.0	
1.365	0.2897	0.6669	0.0434	1.3215	0.0011	0.0141	0.2487	500.0	
1.366	0.2894	0.6682	0.0424	1.3215	0.0011	0.0141	0.2488	500.0	
1.367	0.2884	0.6692	0.0424	1.3215	0.0011	0.0141	0.2488	500.0	
1.368	0.2879	0.6699	0.0421	1.3215	0.0011	0.0141	0.2489	500.0	
1.369	0.2878	0.6702	0.0421	1.3215	0.0011	0.0142	0.2489	500.0	
1.37	0.2861	0.6729	0.041	1.3214	0.0011	0.0142	0.2489	500.0	
1.371	0.2855	0.6733	0.0413	1.3214	0.0011	0.0142	0.249	500.0	
1.372	0.285	0.6745	0.0405	1.3214	0.0011	0.0142	0.249	500.0	
1.373	0.2829	0.6769	0.0402	1.3214	0.0011	0.0142	0.2491	500.0	
1.374	0.2818	0.6774	0.0408	1.3214	0.0011	0.0142	0.2491	500.0	
1.375	0.2838	0.6763	0.0399	1.3214	0.0011	0.0142	0.2491	500.0	
1.376	0.2818	0.6782	0.04	1.3214	0.0011	0.0142	0.2492	500.0	
1.377	0.2826	0.6775	0.0399	1.3213	0.0011	0.0142	0.2492	500.0	
1.378	0.2807	0.6802	0.0391	1.3213	0.0011	0.0142	0.2493	500.0	
1.379	0.2808	0.6801	0.039	1.3213	0.0011	0.0142	0.2493	500.0	
1.38	0.2785	0.6824	0.0391	1.3213	0.0011	0.0142	0.2493	500.0	
1.381	0.2807	0.681	0.0383	1.3213	0.0012	0.0142	0.2494	500.0	
1.382	0.2785	0.683	0.0385	1.3213	0.0012	0.0142	0.2494	500.0	
1.383	0.2796	0.683	0.0374	1.3213	0.0012	0.0143	0.2494	500.0	
1.384	0.2772	0.6847	0.0381	1.3212	0.0012	0.0143	0.2495	500.0	
1.385	0.2782	0.685	0.0368	1.3212	0.0012	0.0143	0.2495	500.0	
1.386	0.2758	0.6879	0.0363	1.3212	0.0012	0.0143	0.2495	500.0	
1.387	0.2762	0.6867	0.037	1.3212	0.0012	0.0143	0.2496	500.0	
1.388	0.2755	0.6878	0.0368	1.3212	0.0012	0.0143	0.2496	500.0	
1.389	0.275	0.6888	0.0362	1.3212	0.0012	0.0143	0.2496	500.0	
1.39	0.2741	0.6897	0.0362	1.3212	0.0012	0.0143	0.2497	500.0	
1.391	0.2738	0.6907	0.0355	1.3211	0.0012	0.0143	0.2497	500.0	
1.392	0.2737	0.6911	0.0352	1.3211	0.0012	0.0143	0.2497	500.0	
1.393	0.2724	0.6932	0.0344	1.3211	0.0012	0.0143	0.2498	500.0	
1.394	0.2728	0.6921	0.0351	1.3211	0.0012	0.0143	0.2498	500.0	
1.395	0.2725	0.6928	0.0348	1.3211	0.0012	0.0143	0.2498	500.0	
1.396	0.2712	0.6943	0.0344	1.3211	0.0012	0.0143	0.2499	500.0	
1.397	0.2704	0.6956	0.034	1.321	0.0012	0.0143	0.2499	500.0	
1.398	0.2708	0.6947	0.0345	1.321	0.0012	0.0144	0.2499	500.0	
1.399	0.2707	0.6957	0.0336	1.321	0.0012	0.0144	0.25	500.0	
1.4	0.2692	0.6974	0.0333	1.321	0.0012	0.0144	0.25	500.0	
1.401	0.2707	0.6962	0.0332	1.321	0.0012	0.0144	0.25	500.0	
1.402	0.2679	0.6979	0.0342	1.321	0.0012	0.0144	0.25	500.0	
1.403	0.2709	0.6953	0.0338	1.3209	0.0012	0.0144	0.25	500.0	
1.404	0.2702	0.6958	0.034	1.3209	0.0012	0.0144	0.2501	500.0	
1.405	0.2712	0.6952	0.0336	1.3209	0.0012	0.0144	0.2501	500.0	
1.406	0.2741	0.692	0.0339	1.3209	0.0012	0.0144	0.2501	500.0	
1.407	0.2737	0.6921	0.0342	1.3209	0.0012	0.0144	0.2501	500.0	
1.408	0.2729	0.6928	0.0343	1.3208	0.0012	0.0144	0.2501	500.0	
1.409	0.2731	0.6926	0.0343	1.3208	0.0012	0.0144	0.2501	500.0	
1.41	0.2728	0.6926	0.0346	1.3208	0.0012	0.0144	0.2501	500.0	
1.411	0.274	0.6909	0.0351	1.3208	0.0012	0.0144	0.2502	500.0	
1.412	0.2745	0.691	0.0345	1.3208	0.0012	0.0144	0.2502	500.0	
1.413	0.2746	0.6903	0.0351	1.3207	0.0012	0.0144	0.2502	500.0	
1.414	0.2757	0.6891	0.0352	1.3207	0.0012	0.0144	0.2502	500.0	
1.415	0.2776	0.6868	0.0356	1.3207	0.0012	0.0144	0.2502	500.0	
1.416	0.2762	0.6885	0.0353	1.3207	0.0012	0.0145	0.2502	500.0	
1.417	0.2772	0.687	0.0358	1.3207	0.0012	0.0145	0.2503	500.0	
1.418	0.2765	0.6875	0.0359	1.3206	0.0012	0.0145	0.2503	500.0	
1.419	0.2781	0.6859	0.036	1.3206	0.0012	0.0145	0.2503	500.0	
1.42	0.2776	0.6859	0.0364	1.3206	0.0012	0.0145	0.2503	500.0	
1.421	0.2799	0.6838	0.0362	1.3206	0.0012	0.0145	0.2503	500.0	
1.422	0.2783	0.685	0.0367	1.3206	0.0012	0.0145	0.2503	500.0	
1.423	0.2796	0.6843	0.0362	1.3205	0.0012	0.0145	0.2504	500.0	
1.424	0.2793	0.6845	0.0362	1.3205	0.0012	0.0145	0.2504	500.0	
1.425	0.2812	0.6823	0.0365	1.3205	0.0012	0.0145	0.2504	500.0	
1.426	0.2814	0.682	0.0366	1.3205	0.0012	0.0145	0.2504	500.0	
1.427	0.2813	0.6819	0.0368	1.3205	0.0012	0.0145	0.2505	500.0	
1.428	0.2816	0.6812	0.0372	1.3204	0.0012	0.0145	0.2505	500.0	
1.429	0.2816	0.6809	0.0376	1.3204	0.0012	0.0145	0.2505	500.0	
1.43	0.2817	0.6811	0.0372	1.3204	0.0012	0.0145	0.2505	500.0	
1.431	0.2834	0.6795	0.0371	1.3204	0.0011	0.0145	0.2506	500.0	
1.432	0.2828	0.6795	0.0378	1.3204	0.0011	0.0145	0.2506	500.0	
1.433	0.2829	0.6797	0.0374	1.3203	0.0011	0.0145	0.2506	500.0	
1.434	0.2837	0.6785	0.0379	1.3203	0.0011	0.0145	0.2506	500.0	
1.435	0.2838	0.6779	0.0384	1.3203	0.0011	0.0145	0.2507	500.0	
1.436	0.2864	0.6758	0.0378	1.3203	0.0011	0.0146	0.2507	500.0	
1.437	0.2856	0.6759	0.0385	1.3203	0.0011	0.0146	0.2507	500.0	
1.438	0.286	0.6751	0.0389	1.3202	0.0011	0.0146	0.2507	500.0	
1.439	0.2865	0.6748	0.0387	1.3202	0.0011	0.0146	0.2508	500.0	
1.44	0.2888	0.6721	0.0391	1.3202	0.0011	0.0146	0.2508	500.0	
1.441	0.2877	0.6738	0.0385	1.3202	0.0011	0.0146	0.2508	500.0	
1.442	0.2863	0.675	0.0387	1.3202	0.0011	0.0146	0.2509	500.0	
1.443	0.2885	0.6726	0.0389	1.3201	0.0011	0.0146	0.2509	500.0	
1.444	0.2894	0.6714	0.0392	1.3201	0.0011	0.0146	0.2509	500.0	
1.445	0.2872	0.6729	0.04	1.3201	0.0011	0.0146	0.251	500.0	
1.446	0.2904	0.6704	0.0392	1.3201	0.0011	0.0146	0.251	500.0	
1.447	0.2903	0.67	0.0398	1.3201	0.0011	0.0146	0.2511	500.0	
1.448	0.2901	0.6701	0.0398	1.32	0.0011	0.0146	0.2511	500.0	
1.449	0.2911	0.6693	0.0397	1.32	0.0011	0.0146	0.2511	500.0	
1.45	0.2892	0.6706	0.0402	1.32	0.0011	0.0146	0.2512	500.0	
1.451	0.2922	0.6673	0.0405	1.32	0.0011	0.0146	0.2512	500.0	
1.452	0.2913	0.6682	0.0405	1.32	0.0011	0.0146	0.2513	500.0	
1.453	0.2918	0.668	0.0402	1.3199	0.0011	0.0146	0.2513	500.0	
1.454	0.2924	0.667	0.0406	1.3199	0.0011	0.0146	0.2514	500.0	
1.455	0.2911	0.6674	0.0415	1.3199	0.0011	0.0146	0.2514	500.0	
1.456	0.2941	0.6651	0.0408	1.3199	0.0011	0.0146	0.2514	500.0	
1.457	0.2942	0.6644	0.0413	1.3199	0.0011	0.0146	0.2515	500.0	
1.458	0.2952	0.6633	0.0415	1.3198	0.0011	0.0147	0.2515	500.0	
1.459	0.2934	0.6652	0.0414	1.3198	0.0011	0.0147	0.2516	500.0	
1.46	0.2942	0.6638	0.042	1.3198	0.0011	0.0147	0.2516	500.0	
1.461	0.2955	0.6624	0.0421	1.3198	0.0011	0.0147	0.2517	500.0	
1.462	0.2975	0.6608	0.0416	1.3198	0.0011	0.0147	0.2517	500.0	
1.463	0.2962	0.6618	0.042	1.3197	0.001	0.0147	0.2518	500.0	
1.464	0.2975	0.6602	0.0424	1.3197	0.001	0.0147	0.2519	500.0	
1.465	0.2986	0.6589	0.0425	1.3197	0.001	0.0147	0.2519	500.0	
1.466	0.2981	0.6589	0.0429	1.3197	0.001	0.0147	0.252	500.0	
1.467	0.298	0.6587	0.0433	1.3197	0.001	0.0147	0.252	500.0	
1.468	0.2995	0.6575	0.043	1.3196	0.001	0.0147	0.2521	500.0	
1.469	0.3001	0.6567	0.0432	1.3196	0.001	0.0147	0.2522	500.0	
1.47	0.3009	0.6559	0.0432	1.3196	0.001	0.0147	0.2522	500.0	
1.471	0.3012	0.6556	0.0432	1.3196	0.001	0.0147	0.2523	500.0	
1.472	0.3008	0.6552	0.044	1.3196	0.001	0.0147	0.2523	500.0	
1.473	0.3003	0.6553	0.0445	1.3195	0.001	0.0147	0.2524	500.0	
1.474	0.3015	0.6546	0.0439	1.3195	0.001	0.0147	0.2525	500.0	
1.475	0.3035	0.6523	0.0442	1.3195	0.001	0.0147	0.2525	500.0	
1.476	0.3036	0.6523	0.0441	1.3195	0.001	0.0147	0.2526	500.0	
1.477	0.3025	0.653	0.0445	1.3195	0.001	0.0147	0.2527	500.0	
1.478	0.3036	0.652	0.0444	1.3194	0.001	0.0147	0.2528	500.0	
1.479	0.3037	0.6514	0.0449	1.3194	0.001	0.0147	0.2528	500.0	
1.48	0.3034	0.6511	0.0455	1.3194	0.001	0.0147	0.2529	500.0	
1.481	0.305	0.65	0.045	1.3194	0.001	0.0147	0.253	500.0	
1.482	0.3056	0.6492	0.0452	1.3194	0.001	0.0148	0.2531	500.0	
1.483	0.3057	0.6486	0.0457	1.3193	0.001	0.0148	0.2531	500.0	
1.484	0.3062	0.6482	0.0455	1.3193	0.001	0.0148	0.2532	500.0	
1.485	0.3061	0.6482	0.0457	1.3193	0.001	0.0148	0.2533	500.0	
1.486	0.3088	0.6454	0.0459	1.3193	0.001	0.0148	0.2534	500.0	
1.487	0.3073	0.646	0.0466	1.3193	0.001	0.0148	0.2535	500.0	
1.488	0.3065	0.6467	0.0468	1.3192	0.001	0.0148	0.2536	500.0	
1.489	0.3098	0.6444	0.0458	1.3192	0.001	0.0148	0.2536	500.0	
1.49	0.3093	0.645	0.0457	1.3192	0.001	0.0148	0.2537	500.0	
1.491	0.3084	0.6445	0.0471	1.3192	0.001	0.0148	0.2538	500.0	
1.492	0.3105	0.6424	0.0471	1.3192	0.001	0.0148	0.2539	500.0	
1.493	0.3106	0.642	0.0475	1.3191	0.001	0.0148	0.254	500.0	
1.494	0.3108	0.6416	0.0475	1.3191	0.001	0.0148	0.2541	500.0	
1.495	0.3119	0.6403	0.0478	1.3191	0.001	0.0148	0.2542	500.0	
1.496	0.3111	0.6406	0.0484	1.3191	0.001	0.0148	0.2543	500.0	
1.497	0.3121	0.6395	0.0484	1.3191	0.001	0.0148	0.2544	500.0	
1.498	0.3123	0.6402	0.0475	1.319	0.0009	0.0148	0.2545	500.0	
1.499	0.3128	0.639	0.0483	1.319	0.0009	0.0148	0.2546	500.0	
1.5	0.316	0.6362	0.0477	1.319	0.0009	0.0148	0.2547	500.0	
1.501	0.3151	0.6359	0.049	1.319	0.0009	0.0148	0.2548	500.0	
1.502	0.3142	0.637	0.0488	1.319	0.0009	0.0148	0.2549	500.0	
1.503	0.3153	0.6354	0.0493	1.3189	0.0009	0.0148	0.255	500.0	
1.504	0.3172	0.6341	0.0488	1.3189	0.0009	0.0148	0.2551	500.0	
1.505	0.3175	0.633	0.0494	1.3189	0.0009	0.0148	0.2552	500.0	
1.506	0.317	0.6334	0.0496	1.3189	0.0009	0.0148	0.2553	500.0	
1.507	0.3168	0.6337	0.0495	1.3189	0.0009	0.0148	0.2555	500.0	
1.508	0.3184	0.6309	0.0507	1.3188	0.0009	0.0148	0.2556	500.0	
1.509	0.3182	0.6318	0.0501	1.3188	0.0009	0.0149	0.2557	500.0	
1.51	0.3189	0.6302	0.0509	1.3188	0.0009	0.0149	0.2558	500.0	
1.511	0.3189	0.6296	0.0515	1.3188	0.0009	0.0149	0.2559	500.0	
1.512	0.3198	0.629	0.0512	1.3188	0.0009	0.0149	0.256	500.0	
1.513	0.3206	0.6293	0.0501	1.3187	0.0009	0.0149	0.2562	500.0	
1.514	0.3191	0.6293	0.0516	1.3187	0.0009	0.0149	0.2563	500.0	
1.515	0.3213	0.6272	0.0515	1.3187	0.0009	0.0149	0.2564	500.0	
1.516	0.323	0.6256	0.0514	1.3187	0.0009	0.0149	0.2565	500.0	
1.517	0.3231	0.6256	0.0512	1.3187	0.0009	0.0149	0.2567	500.0	
1.518	0.3235	0.6245	0.052	1.3186	0.0009	0.0149	0.2568	500.0	
1.519	0.3251	0.6227	0.0521	1.3186	0.0009	0.0149	0.2569	500.0	
1.52	0.3235	0.6244	0.0521	1.3186	0.0009	0.0149	0.2571	500.0	
1.521	0.3222	0.6245	0.0533	1.3186	0.0009	0.0149	0.2572	500.0	
1.522	0.3253	0.6216	0.0531	1.3186	0.0009	0.0149	0.2573	500.0	
1.523	0.3247	0.6223	0.053	1.3185	0.0009	0.0149	0.2575	500.0	
1.524	0.325	0.6211	0.0538	1.3185	0.0009	0.0149	0.2576	500.0	
1.525	0.3254	0.621	0.0536	1.3185	0.0009	0.0149	0.2577	500.0	
1.526	0.3261	0.6204	0.0535	1.3185	0.0009	0.0149	0.2579	500.0	
1.527	0.3276	0.6188	0.0536	1.3185	0.0009	0.0149	0.258	500.0	
1.528	0.3277	0.6185	0.0539	1.3184	0.0009	0.0149	0.2582	500.0	
1.529	0.3285	0.6167	0.0547	1.3184	0.0009	0.0149	0.2583	500.0	
1.53	0.3294	0.6159	0.0547	1.3184	0.0009	0.0149	0.2585	500.0	
1.531	0.329	0.6167	0.0543	1.3184	0.0009	0.0149	0.2586	500.0	
1.532	0.3291	0.615	0.0559	1.3184	0.0009	0.0149	0.2588	500.0	
1.533	0.3314	0.613	0.0556	1.3183	0.0008	0.0149	0.2589	500.0	
1.534	0.3297	0.6143	0.056	1.3183	0.0008	0.0149	0.2591	500.0	
1.535	0.3329	0.6114	0.0557	1.3183	0.0008	0.0149	0.2592	500.0	
1.536	0.3331	0.6111	0.0558	1.3183	0.0008	0.0149	0.2594	500.0	
1.537	0.3317	0.6119	0.0564	1.3183	0.0008	0.0149	0.2595	500.0	
