Sim 3

Solar R: 0.2053
Solar A: 0.5072
Solar T: 0.2874

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
0.896	0.4409	0.1037	0.4554	1.328	0.0001	0.0092	0.5811	500.0	
0.897	0.4424	0.1008	0.4568	1.328	0.0001	0.0092	0.5774	500.0	
0.898	0.4488	0.0993	0.4518	1.328	0.0001	0.0092	0.5731	500.0	
0.899	0.4486	0.0972	0.4542	1.328	0.0001	0.0092	0.5683	500.0	
0.9	0.4516	0.0963	0.4521	1.328	0.0001	0.0091	0.563	500.0	
0.901	0.4529	0.0964	0.4507	1.328	0.0001	0.0091	0.5574	500.0	
0.902	0.4543	0.0964	0.4493	1.328	0.0001	0.009	0.5516	500.0	
0.903	0.454	0.0962	0.4499	1.328	0.0001	0.009	0.5455	500.0	
0.904	0.4556	0.0955	0.4489	1.328	0.0001	0.0089	0.5394	500.0	
0.905	0.4546	0.095	0.4504	1.328	0.0001	0.0088	0.5333	500.0	
0.906	0.455	0.0937	0.4512	1.328	0.0001	0.0087	0.5272	500.0	
0.907	0.4583	0.0929	0.4488	1.328	0.0001	0.0085	0.5214	500.0	
0.908	0.4561	0.0924	0.4515	1.328	0.0001	0.0084	0.5157	500.0	
0.909	0.4558	0.0909	0.4533	1.328	0.0001	0.0083	0.5104	500.0	
0.91	0.4572	0.0895	0.4534	1.328	0.0	0.0081	0.5055	500.0	
0.911	0.4516	0.0876	0.4608	1.328	0.0	0.008	0.501	500.0	
0.912	0.4538	0.0861	0.4601	1.328	0.0	0.0078	0.4969	500.0	
0.913	0.4519	0.084	0.4641	1.328	0.0	0.0077	0.4933	500.0	
0.914	0.4512	0.083	0.4657	1.328	0.0	0.0076	0.4901	500.0	
0.915	0.4491	0.0811	0.4698	1.328	0.0	0.0075	0.4874	500.0	
0.916	0.4492	0.0791	0.4717	1.328	0.0	0.0074	0.485	500.0	
0.917	0.4451	0.0775	0.4773	1.328	0.0	0.0072	0.4831	500.0	
0.918	0.4482	0.0761	0.4757	1.328	0.0	0.0072	0.4815	500.0	
0.919	0.4447	0.0749	0.4803	1.328	0.0	0.0071	0.4802	500.0	
0.92	0.4454	0.0738	0.4808	1.328	0.0	0.007	0.4792	500.0	
0.921	0.4413	0.0724	0.4863	1.328	0.0	0.0069	0.4784	500.0	
0.922	0.4435	0.0712	0.4853	1.328	0.0	0.0068	0.4779	500.0	
0.923	0.4377	0.0703	0.492	1.328	0.0	0.0068	0.4775	500.0	
0.924	0.4383	0.0694	0.4923	1.328	0.0	0.0067	0.4773	500.0	
0.925	0.4374	0.0687	0.4939	1.328	0.0	0.0067	0.4772	500.0	
0.926	0.4333	0.0693	0.4974	1.328	0.0	0.0066	0.4772	500.0	
0.927	0.4336	0.0694	0.497	1.3279	0.0	0.0066	0.4773	500.0	
0.928	0.4349	0.0698	0.4954	1.3279	0.0	0.0065	0.4774	500.0	
0.929	0.4305	0.0707	0.4988	1.3278	0.0	0.0065	0.4777	500.0	
0.93	0.4305	0.0715	0.498	1.3278	0.0	0.0065	0.4779	500.0	
0.931	0.4278	0.0722	0.5	1.3278	0.0	0.0064	0.4782	500.0	
0.932	0.4282	0.0727	0.4991	1.3277	0.0	0.0064	0.4786	500.0	
0.933	0.4273	0.0738	0.4989	1.3277	0.0	0.0064	0.4789	500.0	
0.934	0.426	0.075	0.499	1.3276	0.0	0.0064	0.4793	500.0	
0.935	0.427	0.0758	0.4972	1.3276	0.0	0.0064	0.4797	500.0	
0.936	0.425	0.0766	0.4984	1.3276	0.0	0.0063	0.4802	500.0	
0.937	0.4188	0.0779	0.5032	1.3275	0.0	0.0063	0.4806	500.0	
0.938	0.4221	0.0794	0.4985	1.3275	0.0	0.0063	0.4811	500.0	
0.939	0.4187	0.0797	0.5016	1.3274	0.0	0.0063	0.4815	500.0	
0.94	0.4218	0.081	0.4972	1.3274	0.0	0.0063	0.482	500.0	
0.941	0.4208	0.0825	0.4967	1.3274	0.0	0.0063	0.4825	500.0	
0.942	0.4163	0.0833	0.5004	1.3273	0.0	0.0063	0.483	500.0	
0.943	0.4177	0.0845	0.4978	1.3273	0.0	0.0062	0.4836	500.0	
0.944	0.4152	0.0854	0.4994	1.3272	0.0	0.0062	0.4841	500.0	
0.945	0.4149	0.0873	0.4979	1.3272	0.0	0.0062	0.4847	500.0	
0.946	0.4128	0.0882	0.499	1.3272	0.0001	0.0062	0.4853	500.0	
0.947	0.4124	0.0895	0.4981	1.3271	0.0001	0.0062	0.4859	500.0	
0.948	0.4125	0.0909	0.4967	1.3271	0.0001	0.0062	0.4866	500.0	
0.949	0.4135	0.0921	0.4944	1.327	0.0001	0.0062	0.4872	500.0	
0.95	0.4087	0.0937	0.4976	1.327	0.0001	0.0062	0.4879	500.0	
0.951	0.4082	0.0934	0.4983	1.327	0.0001	0.0062	0.4887	500.0	
0.952	0.4106	0.094	0.4954	1.327	0.0001	0.0062	0.4894	500.0	
0.953	0.4108	0.0943	0.4949	1.327	0.0001	0.0062	0.4902	500.0	
0.954	0.4092	0.0945	0.4963	1.327	0.0001	0.0062	0.4911	500.0	
0.955	0.406	0.0952	0.4988	1.327	0.0001	0.0062	0.4919	500.0	
0.956	0.4073	0.0949	0.4978	1.327	0.0001	0.0062	0.4928	500.0	
0.957	0.4066	0.096	0.4974	1.327	0.0001	0.0062	0.4938	500.0	
0.958	0.4052	0.0963	0.4985	1.327	0.0001	0.0062	0.4947	500.0	
0.959	0.4068	0.0964	0.4969	1.327	0.0001	0.0062	0.4957	500.0	
0.96	0.4058	0.0968	0.4974	1.327	0.0001	0.0062	0.4968	500.0	
0.961	0.4032	0.098	0.4988	1.327	0.0001	0.0062	0.4979	500.0	
0.962	0.4076	0.0982	0.4942	1.327	0.0001	0.0063	0.499	500.0	
0.963	0.4034	0.0984	0.4982	1.327	0.0001	0.0063	0.5002	500.0	
0.964	0.4049	0.0993	0.4958	1.327	0.0001	0.0063	0.5014	500.0	
0.965	0.4044	0.0995	0.4962	1.327	0.0001	0.0063	0.5026	500.0	
0.966	0.402	0.1001	0.4979	1.327	0.0001	0.0063	0.5039	500.0	
0.967	0.4022	0.1008	0.497	1.327	0.0001	0.0063	0.5052	500.0	
0.968	0.4018	0.1018	0.4964	1.327	0.0001	0.0063	0.5065	500.0	
0.969	0.4007	0.1021	0.4971	1.327	0.0001	0.0063	0.5079	500.0	
0.97	0.4032	0.1033	0.4935	1.327	0.0001	0.0063	0.5093	500.0	
0.971	0.4003	0.1047	0.495	1.327	0.0001	0.0064	0.5108	500.0	
0.972	0.4013	0.1058	0.4929	1.327	0.0001	0.0064	0.5122	500.0	
0.973	0.3994	0.1064	0.4942	1.327	0.0001	0.0064	0.5137	500.0	
0.974	0.3995	0.1079	0.4925	1.327	0.0001	0.0064	0.5151	500.0	
0.975	0.3999	0.1096	0.4905	1.327	0.0001	0.0064	0.5166	500.0	
0.976	0.3965	0.1111	0.4924	1.327	0.0001	0.0065	0.518	500.0	
0.977	0.3962	0.1126	0.4911	1.327	0.0001	0.0065	0.5193	500.0	
0.978	0.3959	0.1147	0.4893	1.327	0.0001	0.0065	0.5204	500.0	
0.979	0.3982	0.1183	0.4835	1.327	0.0001	0.0066	0.5212	500.0	
0.98	0.3946	0.1238	0.4817	1.327	0.0001	0.0066	0.5216	500.0	
0.981	0.3936	0.1322	0.4742	1.327	0.0001	0.0067	0.5211	500.0	
0.982	0.39	0.1456	0.4644	1.327	0.0001	0.0068	0.519	500.0	
0.983	0.3837	0.1704	0.4459	1.327	0.0001	0.0069	0.5132	500.0	
0.984	0.3756	0.2182	0.4062	1.327	0.0001	0.0072	0.4987	500.0	
0.985	0.3505	0.3239	0.3256	1.327	0.0002	0.0079	0.4607	500.0	
0.986	0.3134	0.5133	0.1733	1.327	0.0005	0.0098	0.373	500.0	
0.987	0.3129	0.5378	0.1493	1.327	0.0006	0.0102	0.3422	500.0	
0.988	0.353	0.3474	0.2995	1.327	0.0003	0.0082	0.4279	500.0	
0.989	0.3804	0.2277	0.3919	1.327	0.0001	0.0074	0.4802	500.0	
0.99	0.3901	0.1718	0.4381	1.327	0.0001	0.0071	0.5047	500.0	
0.991	0.3963	0.1448	0.4588	1.327	0.0001	0.007	0.5176	500.0	
0.992	0.3992	0.1311	0.4698	1.327	0.0001	0.007	0.5253	500.0	
0.993	0.4038	0.1222	0.4741	1.327	0.0001	0.007	0.5302	500.0	
0.994	0.4037	0.1175	0.4787	1.327	0.0001	0.007	0.5336	500.0	
0.995	0.4072	0.1139	0.4789	1.327	0.0001	0.007	0.5359	500.0	
0.996	0.4074	0.1122	0.4804	1.327	0.0001	0.0071	0.5373	500.0	
0.997	0.4089	0.1113	0.4798	1.327	0.0001	0.0071	0.538	500.0	
0.998	0.4074	0.111	0.4816	1.327	0.0001	0.0072	0.538	500.0	
0.999	0.4117	0.111	0.4773	1.327	0.0001	0.0072	0.5373	500.0	
1.0	0.4115	0.1117	0.4768	1.327	0.0001	0.0073	0.5359	500.0	
1.001	0.415	0.1146	0.4705	1.327	0.0001	0.0074	0.5335	500.0	
1.002	0.4161	0.1178	0.4661	1.327	0.0001	0.0075	0.5302	500.0	
1.003	0.42	0.122	0.4581	1.327	0.0001	0.0076	0.5256	500.0	
1.004	0.4233	0.1266	0.4501	1.3269	0.0001	0.0077	0.5197	500.0	
1.005	0.4244	0.1321	0.4436	1.3269	0.0001	0.0078	0.5121	500.0	
1.006	0.4283	0.1388	0.4328	1.3269	0.0001	0.008	0.5027	500.0	
1.007	0.4308	0.147	0.4221	1.3269	0.0001	0.0083	0.4911	500.0	
1.008	0.4404	0.1584	0.4012	1.3269	0.0001	0.0086	0.4773	500.0	
1.009	0.4469	0.1701	0.383	1.3269	0.0001	0.0089	0.4613	500.0	
1.01	0.455	0.1832	0.3617	1.3268	0.0001	0.0094	0.4436	500.0	
1.011	0.4614	0.2009	0.3377	1.3268	0.0001	0.0099	0.4257	500.0	
1.012	0.4694	0.2163	0.3142	1.3268	0.0001	0.0105	0.4099	500.0	
1.013	0.4755	0.2309	0.2936	1.3268	0.0001	0.0111	0.3995	500.0	
1.014	0.4753	0.24	0.2846	1.3268	0.0002	0.0115	0.3977	500.0	
1.015	0.4755	0.2406	0.2839	1.3268	0.0002	0.0116	0.4064	500.0	
1.016	0.4721	0.234	0.2938	1.3268	0.0001	0.0114	0.4249	500.0	
1.017	0.4624	0.2202	0.3174	1.3267	0.0001	0.0109	0.45	500.0	
1.018	0.4517	0.2034	0.3449	1.3267	0.0001	0.0104	0.4777	500.0	
1.019	0.4433	0.1871	0.3696	1.3267	0.0001	0.0099	0.5047	500.0	
1.02	0.4318	0.1735	0.3946	1.3267	0.0001	0.0094	0.5291	500.0	
1.021	0.4201	0.1625	0.4174	1.3267	0.0001	0.009	0.5502	500.0	
1.022	0.4105	0.1525	0.437	1.3267	0.0001	0.0087	0.5678	500.0	
1.023	0.4031	0.1454	0.4516	1.3267	0.0001	0.0084	0.5824	500.0	
1.024	0.3971	0.1395	0.4634	1.3266	0.0001	0.0082	0.5942	500.0	
1.025	0.3945	0.1355	0.47	1.3266	0.0001	0.008	0.6039	500.0	
1.026	0.3882	0.1314	0.4803	1.3266	0.0001	0.0079	0.6117	500.0	
1.027	0.3832	0.1289	0.488	1.3266	0.0001	0.0077	0.618	500.0	
1.028	0.3826	0.1264	0.491	1.3266	0.0001	0.0076	0.623	500.0	
1.029	0.3787	0.1248	0.4965	1.3266	0.0001	0.0075	0.627	500.0	
1.03	0.3737	0.1233	0.503	1.3265	0.0001	0.0074	0.6302	500.0	
1.031	0.37	0.1223	0.5078	1.3265	0.0001	0.0073	0.6326	500.0	
1.032	0.3709	0.1217	0.5074	1.3265	0.0001	0.0072	0.6343	500.0	
1.033	0.3681	0.1224	0.5095	1.3265	0.0001	0.0071	0.6355	500.0	
1.034	0.3647	0.1209	0.5144	1.3265	0.0001	0.007	0.6362	500.0	
1.035	0.3621	0.1206	0.5173	1.3265	0.0001	0.0069	0.6365	500.0	
1.036	0.3606	0.1203	0.5191	1.3265	0.0001	0.0068	0.6363	500.0	
1.037	0.3581	0.1201	0.5218	1.3264	0.0001	0.0067	0.6357	500.0	
1.038	0.3553	0.1204	0.5243	1.3264	0.0001	0.0067	0.6348	500.0	
1.039	0.3542	0.12	0.5258	1.3264	0.0001	0.0066	0.6335	500.0	
1.04	0.3514	0.1202	0.5284	1.3264	0.0001	0.0065	0.6319	500.0	
1.041	0.3508	0.1204	0.5287	1.3264	0.0001	0.0064	0.63	500.0	
1.042	0.3493	0.1201	0.5306	1.3264	0.0001	0.0063	0.6278	500.0	
1.043	0.3485	0.1208	0.5307	1.3264	0.0001	0.0062	0.6253	500.0	
1.044	0.3469	0.12	0.5331	1.3263	0.0001	0.006	0.6225	500.0	
1.045	0.3442	0.1206	0.5353	1.3263	0.0001	0.0059	0.6194	500.0	
1.046	0.3409	0.1193	0.5399	1.3263	0.0001	0.0058	0.6161	500.0	
1.047	0.3389	0.1199	0.5412	1.3263	0.0001	0.0057	0.6125	500.0	
1.048	0.3383	0.1199	0.5417	1.3263	0.0001	0.0056	0.6086	500.0	
1.049	0.3359	0.1202	0.544	1.3263	0.0001	0.0055	0.6045	500.0	
1.05	0.3351	0.1202	0.5447	1.3262	0.0001	0.0054	0.6001	500.0	
1.051	0.3343	0.1202	0.5455	1.3262	0.0001	0.0053	0.5955	500.0	
1.052	0.3336	0.1199	0.5465	1.3262	0.0001	0.0052	0.5907	500.0	
1.053	0.3317	0.1193	0.549	1.3262	0.0001	0.0051	0.5857	500.0	
1.054	0.3307	0.12	0.5494	1.3262	0.0001	0.005	0.5805	500.0	
1.055	0.3305	0.1197	0.5498	1.3262	0.0001	0.0049	0.5751	500.0	
1.056	0.3271	0.12	0.5529	1.3262	0.0001	0.0048	0.5695	500.0	
1.057	0.3256	0.1193	0.555	1.3261	0.0001	0.0048	0.5638	500.0	
1.058	0.3284	0.1199	0.5517	1.3261	0.0001	0.0047	0.558	500.0	
1.059	0.3243	0.1197	0.5559	1.3261	0.0001	0.0046	0.552	500.0	
1.06	0.3213	0.1195	0.5591	1.3261	0.0001	0.0045	0.5459	500.0	
1.061	0.3247	0.1194	0.556	1.3261	0.0001	0.0044	0.5398	500.0	
1.062	0.3205	0.1198	0.5598	1.3261	0.0001	0.0044	0.5336	500.0	
1.063	0.3203	0.1192	0.5605	1.3261	0.0001	0.0043	0.5273	500.0	
1.064	0.3205	0.1198	0.5597	1.326	0.0001	0.0042	0.521	500.0	
1.065	0.3177	0.1199	0.5624	1.326	0.0001	0.0042	0.5147	500.0	
1.066	0.3193	0.1193	0.5613	1.326	0.0001	0.0041	0.5084	500.0	
1.067	0.3185	0.1196	0.5619	1.326	0.0001	0.0041	0.5021	500.0	
1.068	0.3177	0.1194	0.5629	1.326	0.0001	0.004	0.4958	500.0	
1.069	0.3153	0.1203	0.5643	1.326	0.0001	0.004	0.4896	500.0	
1.07	0.3169	0.1199	0.5631	1.326	0.0001	0.0039	0.4834	500.0	
1.071	0.3163	0.1201	0.5636	1.3259	0.0001	0.0039	0.4772	500.0	
1.072	0.3149	0.1202	0.5649	1.3259	0.0001	0.0038	0.4711	500.0	
1.073	0.3159	0.1205	0.5635	1.3259	0.0001	0.0038	0.4651	500.0	
1.074	0.314	0.1201	0.5659	1.3259	0.0001	0.0038	0.4592	500.0	
1.075	0.315	0.121	0.564	1.3259	0.0001	0.0037	0.4533	500.0	
1.076	0.3161	0.1208	0.5631	1.3259	0.0001	0.0037	0.4475	500.0	
1.077	0.3147	0.1208	0.5645	1.3258	0.0001	0.0037	0.4418	500.0	
1.078	0.3136	0.121	0.5653	1.3258	0.0001	0.0036	0.4362	500.0	
1.079	0.3146	0.1215	0.5639	1.3258	0.0001	0.0036	0.4307	500.0	
1.08	0.3161	0.1217	0.5622	1.3258	0.0001	0.0036	0.4253	500.0	
1.081	0.3182	0.1217	0.5602	1.3258	0.0001	0.0036	0.42	500.0	
1.082	0.3176	0.1223	0.56	1.3258	0.0001	0.0035	0.4148	500.0	
1.083	0.3148	0.1223	0.5629	1.3258	0.0001	0.0035	0.4097	500.0	
1.084	0.3161	0.1225	0.5615	1.3257	0.0001	0.0035	0.4047	500.0	
1.085	0.3164	0.1232	0.5603	1.3257	0.0001	0.0035	0.3997	500.0	
1.086	0.3171	0.1234	0.5595	1.3257	0.0001	0.0035	0.3949	500.0	
1.087	0.3169	0.1243	0.5588	1.3257	0.0001	0.0035	0.3902	500.0	
1.088	0.3178	0.1243	0.5579	1.3257	0.0001	0.0035	0.3855	500.0	
1.089	0.3186	0.1245	0.5569	1.3257	0.0001	0.0034	0.381	500.0	
1.09	0.3176	0.1256	0.5569	1.3256	0.0001	0.0034	0.3765	500.0	
1.091	0.3209	0.125	0.5541	1.3256	0.0001	0.0034	0.3721	500.0	
1.092	0.3182	0.126	0.5558	1.3256	0.0001	0.0034	0.3678	500.0	
1.093	0.32	0.1266	0.5534	1.3256	0.0001	0.0034	0.3636	500.0	
1.094	0.3204	0.1276	0.552	1.3256	0.0001	0.0034	0.3594	500.0	
1.095	0.3201	0.1265	0.5534	1.3256	0.0001	0.0034	0.3553	500.0	
1.096	0.3199	0.1285	0.5516	1.3256	0.0001	0.0034	0.3514	500.0	
1.097	0.3219	0.1283	0.5498	1.3255	0.0001	0.0034	0.3474	500.0	
1.098	0.3214	0.1283	0.5503	1.3255	0.0001	0.0034	0.3436	500.0	
1.099	0.3211	0.1288	0.5501	1.3255	0.0001	0.0034	0.3398	500.0	
1.1	0.3234	0.129	0.5476	1.3255	0.0001	0.0034	0.3361	500.0	
1.101	0.3249	0.1299	0.5452	1.3255	0.0001	0.0034	0.3324	500.0	
1.102	0.3243	0.1304	0.5452	1.3255	0.0001	0.0034	0.3288	500.0	
1.103	0.3274	0.1313	0.5413	1.3255	0.0001	0.0034	0.3253	500.0	
1.104	0.3238	0.1309	0.5453	1.3254	0.0001	0.0034	0.3218	500.0	
1.105	0.3259	0.1326	0.5415	1.3254	0.0001	0.0034	0.3184	500.0	
1.106	0.3277	0.1326	0.5397	1.3254	0.0001	0.0034	0.315	500.0	
1.107	0.3291	0.133	0.5379	1.3254	0.0001	0.0034	0.3117	500.0	
1.108	0.328	0.1333	0.5388	1.3254	0.0001	0.0034	0.3084	500.0	
1.109	0.3294	0.1343	0.5363	1.3254	0.0001	0.0034	0.3052	500.0	
1.11	0.3283	0.1349	0.5368	1.3254	0.0001	0.0034	0.302	500.0	
1.111	0.3325	0.1343	0.5332	1.3253	0.0001	0.0034	0.2988	500.0	
1.112	0.3304	0.1334	0.5363	1.3253	0.0001	0.0034	0.2957	500.0	
1.113	0.3342	0.1335	0.5323	1.3253	0.0001	0.0034	0.2925	500.0	
1.114	0.335	0.1324	0.5327	1.3253	0.0001	0.0035	0.2895	500.0	
1.115	0.337	0.1318	0.5311	1.3253	0.0001	0.0035	0.2864	500.0	
1.116	0.3404	0.1309	0.5287	1.3253	0.0001	0.0035	0.2834	500.0	
1.117	0.3398	0.1299	0.5303	1.3252	0.0001	0.0035	0.2804	500.0	
1.118	0.3429	0.1298	0.5274	1.3252	0.0001	0.0035	0.2775	500.0	
1.119	0.3463	0.1287	0.525	1.3252	0.0001	0.0035	0.2746	500.0	
1.12	0.3471	0.1273	0.5255	1.3252	0.0001	0.0036	0.2717	500.0	
1.121	0.3464	0.1277	0.5259	1.3252	0.0001	0.0036	0.2691	500.0	
1.122	0.35	0.1287	0.5212	1.3252	0.0001	0.0036	0.2665	500.0	
1.123	0.355	0.1294	0.5156	1.3252	0.0001	0.0036	0.2639	500.0	
1.124	0.3558	0.1294	0.5148	1.3251	0.0001	0.0037	0.2612	500.0	
1.125	0.3569	0.1298	0.5132	1.3251	0.0001	0.0037	0.2586	500.0	
1.126	0.3582	0.1306	0.5112	1.3251	0.0001	0.0037	0.2558	500.0	
1.127	0.3608	0.1316	0.5076	1.3251	0.0001	0.0038	0.253	500.0	
1.128	0.3646	0.1327	0.5027	1.3251	0.0001	0.0039	0.25	500.0	
1.129	0.3688	0.1334	0.4978	1.3251	0.0001	0.0039	0.2468	500.0	
1.13	0.3735	0.1338	0.4927	1.325	0.0001	0.004	0.2433	500.0	
1.131	0.3796	0.1349	0.4856	1.325	0.0001	0.0041	0.2395	500.0	
1.132	0.3869	0.1356	0.4775	1.325	0.0001	0.0042	0.2351	500.0	
1.133	0.3911	0.1371	0.4718	1.325	0.0001	0.0044	0.2299	500.0	
1.134	0.4034	0.138	0.4586	1.325	0.0001	0.0046	0.2237	500.0	
1.135	0.4127	0.1389	0.4484	1.325	0.0001	0.0048	0.2162	500.0	
1.136	0.4263	0.1408	0.4329	1.325	0.0001	0.0051	0.2068	500.0	
1.137	0.4449	0.1428	0.4123	1.3249	0.0001	0.0056	0.1949	500.0	
1.138	0.4638	0.1435	0.3927	1.3249	0.0001	0.0062	0.18	500.0	
1.139	0.4903	0.1455	0.3643	1.3249	0.0001	0.0069	0.1617	500.0	
1.14	0.5173	0.1474	0.3353	1.3249	0.0001	0.0078	0.1399	500.0	
1.141	0.545	0.1487	0.3063	1.3249	0.0001	0.0088	0.1158	500.0	
1.142	0.5627	0.1488	0.2885	1.3249	0.0001	0.0094	0.0918	500.0	
1.143	0.568	0.1498	0.2822	1.3249	0.0001	0.0094	0.0708	500.0	
1.144	0.5558	0.1504	0.2938	1.3248	0.0001	0.0087	0.0557	500.0	
1.145	0.5359	0.1496	0.3145	1.3248	0.0001	0.0078	0.0475	500.0	
1.146	0.5121	0.1495	0.3384	1.3248	0.0001	0.0069	0.0454	500.0	
1.147	0.4893	0.1484	0.3623	1.3248	0.0001	0.0061	0.0477	500.0	
1.148	0.4701	0.1475	0.3824	1.3248	0.0001	0.0056	0.0523	500.0	
1.149	0.4572	0.1475	0.3954	1.3248	0.0001	0.0052	0.058	500.0	
1.15	0.4433	0.1472	0.4096	1.3248	0.0001	0.0049	0.0638	500.0	
1.151	0.4332	0.1473	0.4195	1.3247	0.0001	0.0048	0.0692	500.0	
1.152	0.4291	0.1464	0.4244	1.3247	0.0001	0.0046	0.0739	500.0	
1.153	0.4247	0.1463	0.4291	1.3247	0.0001	0.0045	0.0779	500.0	
1.154	0.4182	0.1469	0.4349	1.3247	0.0001	0.0044	0.0812	500.0	
1.155	0.4171	0.1472	0.4357	1.3247	0.0001	0.0044	0.0839	500.0	
1.156	0.4169	0.1471	0.4359	1.3247	0.0001	0.0044	0.086	500.0	
1.157	0.4124	0.1473	0.4404	1.3246	0.0001	0.0044	0.0876	500.0	
1.158	0.4151	0.1486	0.4364	1.3246	0.0001	0.0044	0.0887	500.0	
1.159	0.4134	0.1482	0.4384	1.3246	0.0001	0.0044	0.0895	500.0	
1.16	0.4136	0.1493	0.4371	1.3246	0.0001	0.0044	0.09	500.0	
1.161	0.4179	0.1499	0.4322	1.3246	0.0001	0.0044	0.0902	500.0	
1.162	0.4184	0.1499	0.4317	1.3246	0.0001	0.0045	0.0902	500.0	
1.163	0.4193	0.1507	0.43	1.3246	0.0001	0.0045	0.09	500.0	
1.164	0.4229	0.151	0.4261	1.3245	0.0001	0.0045	0.0897	500.0	
1.165	0.4211	0.1514	0.4275	1.3245	0.0001	0.0046	0.0893	500.0	
1.166	0.4247	0.1524	0.4229	1.3245	0.0001	0.0047	0.0888	500.0	
1.167	0.4284	0.1527	0.4189	1.3245	0.0001	0.0047	0.0883	500.0	
1.168	0.4315	0.1532	0.4153	1.3245	0.0001	0.0048	0.0877	500.0	
1.169	0.4334	0.1545	0.412	1.3245	0.0001	0.0049	0.0871	500.0	
1.17	0.436	0.1552	0.4089	1.3245	0.0001	0.0049	0.0866	500.0	
1.171	0.4392	0.1559	0.4049	1.3244	0.0001	0.005	0.0861	500.0	
1.172	0.4436	0.1554	0.401	1.3244	0.0001	0.0051	0.0856	500.0	
1.173	0.4466	0.1574	0.3959	1.3244	0.0001	0.0052	0.0852	500.0	
1.174	0.4512	0.1572	0.3917	1.3244	0.0001	0.0053	0.0848	500.0	
1.175	0.4553	0.1583	0.3864	1.3244	0.0001	0.0054	0.0846	500.0	
1.176	0.4581	0.1585	0.3834	1.3244	0.0001	0.0055	0.0845	500.0	
1.177	0.4611	0.1591	0.3798	1.3243	0.0001	0.0057	0.0845	500.0	
1.178	0.4645	0.1605	0.375	1.3243	0.0001	0.0058	0.0846	500.0	
1.179	0.4687	0.1613	0.3699	1.3243	0.0001	0.0059	0.0849	500.0	
1.18	0.4694	0.1618	0.3688	1.3243	0.0001	0.006	0.0853	500.0	
1.181	0.4724	0.1628	0.3648	1.3243	0.0001	0.0062	0.0859	500.0	
1.182	0.4782	0.163	0.3588	1.3243	0.0001	0.0063	0.0867	500.0	
1.183	0.4855	0.1631	0.3514	1.3243	0.0001	0.0064	0.0876	500.0	
1.184	0.487	0.164	0.3489	1.3242	0.0001	0.0066	0.0887	500.0	
1.185	0.4885	0.1658	0.3457	1.3242	0.0001	0.0067	0.09	500.0	
1.186	0.4926	0.1659	0.3415	1.3242	0.0001	0.0069	0.0914	500.0	
1.187	0.4988	0.1661	0.3351	1.3242	0.0001	0.007	0.093	500.0	
1.188	0.4995	0.1665	0.334	1.3242	0.0001	0.0071	0.0948	500.0	
1.189	0.5005	0.1669	0.3326	1.3242	0.0001	0.0072	0.0967	500.0	
1.19	0.5048	0.1681	0.3271	1.3242	0.0001	0.0074	0.0988	500.0	
1.191	0.5063	0.1681	0.3256	1.3241	0.0001	0.0075	0.1011	500.0	
1.192	0.5108	0.169	0.3201	1.3241	0.0001	0.0076	0.1034	500.0	
1.193	0.5108	0.1692	0.32	1.3241	0.0001	0.0076	0.1059	500.0	
1.194	0.5112	0.1694	0.3194	1.3241	0.0001	0.0077	0.1085	500.0	
1.195	0.5128	0.1704	0.3168	1.3241	0.0001	0.0078	0.1112	500.0	
1.196	0.5102	0.1713	0.3185	1.3241	0.0001	0.0078	0.114	500.0	
1.197	0.5126	0.171	0.3164	1.324	0.0001	0.0078	0.1169	500.0	
1.198	0.5072	0.1721	0.3207	1.324	0.0001	0.0078	0.1198	500.0	
1.199	0.5085	0.1726	0.319	1.324	0.0001	0.0078	0.1227	500.0	
1.2	0.5066	0.1722	0.3212	1.324	0.0001	0.0077	0.1257	500.0	
1.201	0.5005	0.1812	0.3184	1.324	0.0001	0.0077	0.1286	500.0	
1.202	0.4933	0.1901	0.3166	1.324	0.0001	0.0076	0.1316	500.0	
1.203	0.4854	0.1986	0.316	1.324	0.0001	0.0075	0.1345	500.0	
1.204	0.4771	0.2067	0.3161	1.3239	0.0001	0.0074	0.1374	500.0	
1.205	0.4698	0.2158	0.3144	1.3239	0.0001	0.0073	0.1402	500.0	
1.206	0.4645	0.222	0.3135	1.3239	0.0001	0.0072	0.143	500.0	
1.207	0.4528	0.2313	0.3159	1.3239	0.0002	0.0071	0.1457	500.0	
1.208	0.446	0.2389	0.3151	1.3239	0.0002	0.007	0.1484	500.0	
1.209	0.4406	0.2457	0.3137	1.3239	0.0002	0.0068	0.1509	500.0	
1.21	0.4316	0.2526	0.3158	1.3238	0.0002	0.0067	0.1534	500.0	
1.211	0.4232	0.2579	0.3189	1.3238	0.0002	0.0065	0.1558	500.0	
1.212	0.4158	0.2652	0.319	1.3238	0.0002	0.0064	0.158	500.0	
1.213	0.4074	0.2726	0.32	1.3238	0.0002	0.0062	0.1602	500.0	
1.214	0.3998	0.2787	0.3214	1.3238	0.0002	0.0061	0.1622	500.0	
1.215	0.3944	0.2854	0.3202	1.3238	0.0002	0.006	0.1641	500.0	
1.216	0.3835	0.2913	0.3251	1.3238	0.0002	0.0058	0.1659	500.0	
1.217	0.3768	0.297	0.3262	1.3237	0.0002	0.0057	0.1675	500.0	
1.218	0.3681	0.3034	0.3286	1.3237	0.0002	0.0055	0.169	500.0	
