Sim 2

Solar R: 0.2535
Solar A: 0.5688
Solar T: 0.1776

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
0.897	0.5094	0.1094	0.3812	1.328	0.0001	0.0071	0.1859	500.0	
0.898	0.5062	0.1074	0.3865	1.328	0.0001	0.007	0.1874	500.0	
0.899	0.5023	0.1054	0.3923	1.328	0.0001	0.0069	0.1888	500.0	
0.9	0.5041	0.104	0.3919	1.328	0.0001	0.0068	0.1902	500.0	
0.901	0.4999	0.1023	0.3978	1.328	0.0001	0.0066	0.1915	500.0	
0.902	0.493	0.101	0.406	1.328	0.0001	0.0065	0.1928	500.0	
0.903	0.4909	0.0993	0.4098	1.328	0.0001	0.0064	0.1941	500.0	
0.904	0.4875	0.0983	0.4142	1.328	0.0001	0.0063	0.1953	500.0	
0.905	0.4856	0.097	0.4174	1.328	0.0001	0.0061	0.1964	500.0	
0.906	0.4773	0.0962	0.4265	1.328	0.0001	0.006	0.1974	500.0	
0.907	0.4756	0.0946	0.4298	1.328	0.0001	0.0059	0.1983	500.0	
0.908	0.4732	0.0939	0.433	1.328	0.0001	0.0058	0.1991	500.0	
0.909	0.4672	0.093	0.4397	1.328	0.0001	0.0056	0.1998	500.0	
0.91	0.4647	0.0919	0.4434	1.328	0.0001	0.0055	0.2005	500.0	
0.911	0.4606	0.0902	0.4492	1.328	0.0001	0.0054	0.201	500.0	
0.912	0.4526	0.0897	0.4578	1.328	0.0001	0.0052	0.2014	500.0	
0.913	0.4513	0.0883	0.4604	1.328	0.0001	0.0051	0.2017	500.0	
0.914	0.4459	0.0878	0.4663	1.328	0.0	0.005	0.2018	500.0	
0.915	0.441	0.0868	0.4722	1.328	0.0	0.0049	0.2018	500.0	
0.916	0.4407	0.0862	0.4732	1.328	0.0	0.0048	0.2017	500.0	
0.917	0.432	0.0855	0.4825	1.328	0.0	0.0046	0.2015	500.0	
0.918	0.4304	0.0854	0.4842	1.328	0.0	0.0045	0.2011	500.0	
0.919	0.4244	0.0842	0.4914	1.328	0.0	0.0044	0.2006	500.0	
0.92	0.42	0.0833	0.4967	1.328	0.0	0.0043	0.1999	500.0	
0.921	0.4178	0.0825	0.4997	1.328	0.0	0.0042	0.199	500.0	
0.922	0.4099	0.0814	0.5086	1.328	0.0	0.0041	0.198	500.0	
0.923	0.4075	0.0814	0.5111	1.328	0.0	0.004	0.1969	500.0	
0.924	0.4036	0.081	0.5155	1.328	0.0	0.0039	0.1956	500.0	
0.925	0.3978	0.0806	0.5216	1.328	0.0	0.0038	0.1941	500.0	
0.926	0.394	0.0809	0.5251	1.328	0.0	0.0037	0.1925	500.0	
0.927	0.3889	0.0815	0.5296	1.3279	0.0	0.0036	0.1908	500.0	
0.928	0.3846	0.0817	0.5337	1.3279	0.0	0.0036	0.1889	500.0	
0.929	0.3822	0.0832	0.5346	1.3278	0.0	0.0035	0.1868	500.0	
0.93	0.3755	0.0844	0.5401	1.3278	0.0	0.0034	0.1846	500.0	
0.931	0.3717	0.0845	0.5438	1.3278	0.0001	0.0033	0.1823	500.0	
0.932	0.369	0.0853	0.5458	1.3277	0.0001	0.0033	0.1798	500.0	
0.933	0.3634	0.0866	0.5499	1.3277	0.0001	0.0032	0.1771	500.0	
0.934	0.3605	0.0876	0.5519	1.3276	0.0001	0.0031	0.1744	500.0	
0.935	0.3574	0.0879	0.5548	1.3276	0.0001	0.0031	0.1715	500.0	
0.936	0.353	0.0889	0.5581	1.3276	0.0001	0.003	0.1686	500.0	
0.937	0.3521	0.0901	0.5577	1.3275	0.0001	0.003	0.1655	500.0	
0.938	0.3475	0.09	0.5625	1.3275	0.0001	0.0029	0.1624	500.0	
0.939	0.3442	0.0918	0.564	1.3274	0.0001	0.0029	0.1592	500.0	
0.94	0.3453	0.0931	0.5615	1.3274	0.0001	0.0028	0.156	500.0	
0.941	0.3408	0.0938	0.5654	1.3274	0.0001	0.0028	0.1527	500.0	
0.942	0.3413	0.0953	0.5635	1.3273	0.0001	0.0028	0.1494	500.0	
0.943	0.3346	0.096	0.5694	1.3273	0.0001	0.0028	0.1461	500.0	
0.944	0.3362	0.0974	0.5664	1.3272	0.0001	0.0027	0.1428	500.0	
0.945	0.3333	0.0984	0.5684	1.3272	0.0001	0.0027	0.1395	500.0	
0.946	0.3331	0.0999	0.567	1.3272	0.0001	0.0027	0.1363	500.0	
0.947	0.3319	0.1012	0.5669	1.3271	0.0001	0.0027	0.1331	500.0	
0.948	0.3287	0.1026	0.5687	1.3271	0.0001	0.0027	0.1299	500.0	
0.949	0.3299	0.1044	0.5657	1.327	0.0001	0.0027	0.1269	500.0	
0.95	0.33	0.1047	0.5653	1.327	0.0001	0.0027	0.124	500.0	
0.951	0.3323	0.1062	0.5614	1.327	0.0001	0.0027	0.1211	500.0	
0.952	0.3321	0.107	0.5609	1.327	0.0001	0.0027	0.1184	500.0	
0.953	0.3315	0.1069	0.5616	1.327	0.0001	0.0027	0.1158	500.0	
0.954	0.3344	0.1079	0.5577	1.327	0.0001	0.0027	0.1134	500.0	
0.955	0.3377	0.1089	0.5534	1.327	0.0001	0.0027	0.1111	500.0	
0.956	0.3382	0.1094	0.5524	1.327	0.0001	0.0027	0.1089	500.0	
0.957	0.3391	0.1107	0.5502	1.327	0.0001	0.0028	0.107	500.0	
0.958	0.3438	0.1107	0.5455	1.327	0.0001	0.0028	0.1051	500.0	
0.959	0.3444	0.1119	0.5437	1.327	0.0001	0.0028	0.1034	500.0	
0.96	0.3463	0.1131	0.5406	1.327	0.0001	0.0029	0.1018	500.0	
0.961	0.3486	0.1142	0.5372	1.327	0.0001	0.0029	0.1004	500.0	
0.962	0.3518	0.1156	0.5327	1.327	0.0001	0.003	0.0991	500.0	
0.963	0.3555	0.1169	0.5276	1.327	0.0001	0.003	0.0979	500.0	
0.964	0.358	0.1179	0.524	1.327	0.0001	0.0031	0.0968	500.0	
0.965	0.3626	0.1194	0.518	1.327	0.0001	0.0031	0.0958	500.0	
0.966	0.3631	0.1203	0.5167	1.327	0.0001	0.0032	0.0948	500.0	
0.967	0.368	0.1222	0.5098	1.327	0.0001	0.0033	0.094	500.0	
0.968	0.3703	0.1231	0.5066	1.327	0.0001	0.0033	0.0932	500.0	
0.969	0.3734	0.1251	0.5014	1.327	0.0001	0.0034	0.0924	500.0	
0.97	0.3772	0.127	0.4959	1.327	0.0001	0.0035	0.0917	500.0	
0.971	0.3835	0.1283	0.4883	1.327	0.0001	0.0036	0.091	500.0	
0.972	0.3877	0.1299	0.4824	1.327	0.0001	0.0036	0.0903	500.0	
0.973	0.39	0.1317	0.4783	1.327	0.0001	0.0037	0.0896	500.0	
0.974	0.3958	0.1327	0.4715	1.327	0.0001	0.0038	0.089	500.0	
0.975	0.3997	0.1349	0.4654	1.327	0.0001	0.0039	0.0883	500.0	
0.976	0.4054	0.1361	0.4584	1.327	0.0001	0.004	0.0876	500.0	
0.977	0.4044	0.1373	0.4583	1.327	0.0001	0.0041	0.0868	500.0	
0.978	0.4104	0.1389	0.4507	1.327	0.0001	0.0042	0.0861	500.0	
0.979	0.4163	0.1393	0.4444	1.327	0.0001	0.0043	0.0853	500.0	
0.98	0.4226	0.1409	0.4365	1.327	0.0001	0.0044	0.0844	500.0	
0.981	0.4282	0.1418	0.43	1.327	0.0001	0.0046	0.0835	500.0	
0.982	0.4309	0.1435	0.4256	1.327	0.0001	0.0047	0.0826	500.0	
0.983	0.4357	0.1448	0.4195	1.327	0.0001	0.0048	0.0816	500.0	
0.984	0.4421	0.1464	0.4115	1.327	0.0001	0.0049	0.0806	500.0	
0.985	0.4439	0.1469	0.4093	1.327	0.0001	0.005	0.0795	500.0	
0.986	0.4509	0.1476	0.4014	1.327	0.0001	0.0052	0.0784	500.0	
0.987	0.4538	0.1498	0.3964	1.327	0.0001	0.0053	0.0772	500.0	
0.988	0.4581	0.1507	0.3911	1.327	0.0001	0.0054	0.076	500.0	
0.989	0.4614	0.1517	0.3869	1.327	0.0001	0.0056	0.0747	500.0	
0.99	0.4666	0.1529	0.3804	1.327	0.0001	0.0057	0.0734	500.0	
0.991	0.4716	0.1542	0.3742	1.327	0.0001	0.0058	0.072	500.0	
0.992	0.4774	0.1554	0.3672	1.327	0.0001	0.0059	0.0705	500.0	
0.993	0.479	0.156	0.3649	1.327	0.0001	0.0061	0.0691	500.0	
0.994	0.484	0.157	0.359	1.327	0.0001	0.0062	0.0676	500.0	
0.995	0.4861	0.1582	0.3557	1.327	0.0001	0.0063	0.066	500.0	
0.996	0.4927	0.1586	0.3488	1.327	0.0001	0.0065	0.0644	500.0	
0.997	0.4973	0.1606	0.3421	1.327	0.0001	0.0066	0.0628	500.0	
0.998	0.4971	0.1608	0.3421	1.327	0.0001	0.0067	0.0611	500.0	
0.999	0.5003	0.1618	0.3378	1.327	0.0001	0.0068	0.0594	500.0	
1.0	0.505	0.1621	0.3328	1.327	0.0001	0.007	0.0577	500.0	
1.001	0.5069	0.1644	0.3287	1.327	0.0001	0.0071	0.056	500.0	
1.002	0.5116	0.165	0.3234	1.327	0.0001	0.0072	0.0542	500.0	
1.003	0.5118	0.1665	0.3217	1.327	0.0001	0.0073	0.0524	500.0	
1.004	0.5173	0.1679	0.3148	1.3269	0.0001	0.0074	0.0507	500.0	
1.005	0.5182	0.1705	0.3113	1.3269	0.0001	0.0075	0.0489	500.0	
1.006	0.521	0.1705	0.3085	1.3269	0.0001	0.0077	0.0471	500.0	
1.007	0.5236	0.1716	0.3048	1.3269	0.0001	0.0078	0.0453	500.0	
1.008	0.527	0.1716	0.3014	1.3269	0.0001	0.0079	0.0435	500.0	
1.009	0.5269	0.1733	0.2998	1.3269	0.0001	0.008	0.0417	500.0	
1.01	0.5294	0.1741	0.2965	1.3268	0.0001	0.008	0.04	500.0	
1.011	0.532	0.1752	0.2928	1.3268	0.0001	0.0081	0.0382	500.0	
1.012	0.5319	0.1753	0.2928	1.3268	0.0001	0.0082	0.0365	500.0	
1.013	0.5362	0.1758	0.288	1.3268	0.0001	0.0083	0.0348	500.0	
1.014	0.5388	0.1754	0.2859	1.3268	0.0001	0.0084	0.0332	500.0	
1.015	0.5391	0.1758	0.2851	1.3268	0.0001	0.0084	0.0315	500.0	
1.016	0.5427	0.1759	0.2814	1.3268	0.0001	0.0085	0.03	500.0	
1.017	0.5403	0.177	0.2827	1.3267	0.0001	0.0086	0.0284	500.0	
1.018	0.543	0.1755	0.2815	1.3267	0.0001	0.0086	0.027	500.0	
1.019	0.546	0.1761	0.2778	1.3267	0.0001	0.0087	0.0255	500.0	
1.02	0.5478	0.1765	0.2757	1.3267	0.0001	0.0087	0.0242	500.0	
1.021	0.5502	0.175	0.2748	1.3267	0.0001	0.0088	0.0229	500.0	
1.022	0.5498	0.1753	0.2749	1.3267	0.0001	0.0088	0.0216	500.0	
1.023	0.5506	0.1745	0.275	1.3267	0.0001	0.0089	0.0205	500.0	
1.024	0.5551	0.1737	0.2712	1.3266	0.0001	0.0089	0.0194	500.0	
1.025	0.5528	0.1742	0.2731	1.3266	0.0001	0.0089	0.0184	500.0	
1.026	0.5549	0.1728	0.2722	1.3266	0.0001	0.0089	0.0175	500.0	
1.027	0.5547	0.1723	0.273	1.3266	0.0001	0.009	0.0167	500.0	
1.028	0.5569	0.1713	0.2718	1.3266	0.0001	0.009	0.0159	500.0	
1.029	0.5593	0.1703	0.2704	1.3266	0.0001	0.009	0.0153	500.0	
1.03	0.5583	0.1693	0.2724	1.3265	0.0001	0.009	0.0148	500.0	
1.031	0.559	0.1693	0.2717	1.3265	0.0001	0.0091	0.0143	500.0	
1.032	0.5599	0.1688	0.2714	1.3265	0.0001	0.0091	0.014	500.0	
1.033	0.5622	0.1674	0.2704	1.3265	0.0001	0.0091	0.0138	500.0	
1.034	0.5626	0.1662	0.2712	1.3265	0.0001	0.0091	0.0136	500.0	
1.035	0.5629	0.1648	0.2724	1.3265	0.0001	0.0091	0.0136	500.0	
1.036	0.5651	0.1637	0.2713	1.3265	0.0001	0.0091	0.0137	500.0	
1.037	0.5648	0.163	0.2723	1.3264	0.0001	0.0091	0.0139	500.0	
1.038	0.5664	0.1612	0.2724	1.3264	0.0001	0.0092	0.0142	500.0	
1.039	0.5659	0.1618	0.2724	1.3264	0.0001	0.0092	0.0146	500.0	
1.04	0.5652	0.1609	0.2738	1.3264	0.0001	0.0092	0.0151	500.0	
1.041	0.5681	0.1591	0.2728	1.3264	0.0001	0.0092	0.0157	500.0	
1.042	0.5669	0.1587	0.2744	1.3264	0.0001	0.0092	0.0164	500.0	
1.043	0.5701	0.1576	0.2723	1.3264	0.0001	0.0092	0.0172	500.0	
1.044	0.5682	0.1563	0.2754	1.3263	0.0001	0.0092	0.0181	500.0	
1.045	0.5679	0.1558	0.2763	1.3263	0.0001	0.0092	0.0191	500.0	
1.046	0.5721	0.1552	0.2727	1.3263	0.0001	0.0093	0.0202	500.0	
1.047	0.5721	0.1547	0.2733	1.3263	0.0001	0.0093	0.0213	500.0	
1.048	0.57	0.1538	0.2762	1.3263	0.0001	0.0093	0.0225	500.0	
1.049	0.5696	0.1526	0.2778	1.3263	0.0001	0.0093	0.0238	500.0	
1.05	0.569	0.152	0.279	1.3262	0.0001	0.0093	0.0252	500.0	
1.051	0.5737	0.1511	0.2752	1.3262	0.0001	0.0093	0.0266	500.0	
1.052	0.574	0.1498	0.2762	1.3262	0.0001	0.0094	0.0281	500.0	
1.053	0.5735	0.1499	0.2765	1.3262	0.0001	0.0094	0.0296	500.0	
1.054	0.5744	0.1489	0.2767	1.3262	0.0001	0.0094	0.0311	500.0	
1.055	0.577	0.1486	0.2744	1.3262	0.0001	0.0094	0.0327	500.0	
1.056	0.5725	0.1481	0.2793	1.3262	0.0001	0.0095	0.0343	500.0	
1.057	0.5764	0.1476	0.276	1.3261	0.0001	0.0095	0.036	500.0	
1.058	0.5765	0.1468	0.2767	1.3261	0.0001	0.0095	0.0377	500.0	
1.059	0.5746	0.1471	0.2783	1.3261	0.0001	0.0095	0.0393	500.0	
1.06	0.5776	0.1475	0.2749	1.3261	0.0001	0.0096	0.041	500.0	
1.061	0.5749	0.1468	0.2783	1.3261	0.0001	0.0096	0.0427	500.0	
1.062	0.578	0.1464	0.2756	1.3261	0.0001	0.0096	0.0444	500.0	
1.063	0.5786	0.146	0.2753	1.3261	0.0001	0.0096	0.0462	500.0	
1.064	0.5776	0.1458	0.2766	1.326	0.0001	0.0097	0.0479	500.0	
1.065	0.5791	0.1454	0.2755	1.326	0.0001	0.0097	0.0495	500.0	
1.066	0.5795	0.1446	0.2759	1.326	0.0001	0.0097	0.0512	500.0	
1.067	0.5787	0.1457	0.2756	1.326	0.0001	0.0098	0.0529	500.0	
1.068	0.579	0.1451	0.2759	1.326	0.0001	0.0098	0.0545	500.0	
1.069	0.5805	0.1453	0.2743	1.326	0.0001	0.0098	0.0562	500.0	
1.07	0.578	0.145	0.277	1.326	0.0001	0.0098	0.0578	500.0	
1.071	0.5805	0.1448	0.2747	1.3259	0.0001	0.0099	0.0594	500.0	
1.072	0.5818	0.1451	0.2731	1.3259	0.0001	0.0099	0.0609	500.0	
1.073	0.5792	0.1455	0.2753	1.3259	0.0001	0.0099	0.0625	500.0	
1.074	0.5804	0.1453	0.2743	1.3259	0.0001	0.01	0.064	500.0	
1.075	0.5789	0.1455	0.2757	1.3259	0.0001	0.01	0.0655	500.0	
1.076	0.5819	0.1453	0.2727	1.3259	0.0001	0.01	0.0669	500.0	
1.077	0.5835	0.1451	0.2713	1.3258	0.0001	0.01	0.0684	500.0	
1.078	0.5808	0.146	0.2732	1.3258	0.0001	0.0101	0.0698	500.0	
1.079	0.579	0.1459	0.275	1.3258	0.0001	0.0101	0.0711	500.0	
1.08	0.5811	0.1458	0.2731	1.3258	0.0001	0.0101	0.0725	500.0	
1.081	0.5822	0.1453	0.2726	1.3258	0.0001	0.0101	0.0738	500.0	
1.082	0.579	0.1466	0.2745	1.3258	0.0001	0.0101	0.0752	500.0	
1.083	0.5824	0.1461	0.2715	1.3258	0.0001	0.0102	0.0764	500.0	
1.084	0.5812	0.1467	0.2721	1.3257	0.0001	0.0102	0.0777	500.0	
1.085	0.5796	0.1471	0.2733	1.3257	0.0001	0.0102	0.0789	500.0	
1.086	0.5809	0.1473	0.2719	1.3257	0.0001	0.0102	0.0802	500.0	
1.087	0.5801	0.147	0.273	1.3257	0.0001	0.0102	0.0813	500.0	
1.088	0.5793	0.1477	0.2729	1.3257	0.0001	0.0102	0.0825	500.0	
1.089	0.5819	0.1474	0.2707	1.3257	0.0001	0.0102	0.0837	500.0	
1.09	0.5809	0.1477	0.2714	1.3256	0.0001	0.0102	0.0848	500.0	
1.091	0.5771	0.1486	0.2743	1.3256	0.0001	0.0102	0.0859	500.0	
1.092	0.5774	0.1493	0.2734	1.3256	0.0001	0.0102	0.087	500.0	
1.093	0.58	0.1485	0.2716	1.3256	0.0001	0.0102	0.088	500.0	
1.094	0.5791	0.1494	0.2715	1.3256	0.0001	0.0102	0.0891	500.0	
1.095	0.5779	0.1493	0.2728	1.3256	0.0001	0.0102	0.0901	500.0	
1.096	0.576	0.1502	0.2738	1.3256	0.0001	0.0102	0.0911	500.0	
1.097	0.5759	0.1504	0.2738	1.3255	0.0001	0.0102	0.0922	500.0	
1.098	0.5774	0.1505	0.2721	1.3255	0.0001	0.0102	0.0932	500.0	
1.099	0.5757	0.1501	0.2742	1.3255	0.0001	0.0102	0.0941	500.0	
1.1	0.5762	0.1504	0.2734	1.3255	0.0001	0.0102	0.0951	500.0	
1.101	0.577	0.1507	0.2723	1.3255	0.0001	0.0102	0.0961	500.0	
1.102	0.5731	0.1514	0.2755	1.3255	0.0001	0.0102	0.097	500.0	
1.103	0.5748	0.1516	0.2736	1.3255	0.0001	0.0102	0.098	500.0	
1.104	0.5743	0.1519	0.2738	1.3254	0.0001	0.0102	0.099	500.0	
1.105	0.5718	0.1529	0.2753	1.3254	0.0001	0.0102	0.0999	500.0	
1.106	0.5713	0.1522	0.2765	1.3254	0.0001	0.0101	0.1009	500.0	
1.107	0.574	0.1526	0.2734	1.3254	0.0001	0.0101	0.1018	500.0	
1.108	0.5701	0.1528	0.2771	1.3254	0.0001	0.0101	0.1028	500.0	
1.109	0.5708	0.1541	0.2751	1.3254	0.0001	0.0101	0.1037	500.0	
1.11	0.569	0.1537	0.2773	1.3254	0.0001	0.0101	0.1047	500.0	
1.111	0.5687	0.1523	0.2791	1.3253	0.0001	0.01	0.1056	500.0	
1.112	0.5708	0.151	0.2782	1.3253	0.0001	0.01	0.1065	500.0	
1.113	0.5698	0.1494	0.2808	1.3253	0.0001	0.01	0.1074	500.0	
1.114	0.5731	0.1478	0.2791	1.3253	0.0001	0.01	0.1084	500.0	
1.115	0.5732	0.1461	0.2807	1.3253	0.0001	0.01	0.1093	500.0	
1.116	0.5718	0.1445	0.2837	1.3253	0.0001	0.0099	0.1103	500.0	
1.117	0.5723	0.1433	0.2845	1.3252	0.0001	0.0099	0.1113	500.0	
1.118	0.5718	0.1417	0.2865	1.3252	0.0001	0.0099	0.1122	500.0	
1.119	0.573	0.1401	0.2869	1.3252	0.0001	0.0099	0.1132	500.0	
1.12	0.5711	0.1395	0.2894	1.3252	0.0001	0.0098	0.1143	500.0	
1.121	0.572	0.1389	0.289	1.3252	0.0001	0.0098	0.1152	500.0	
1.122	0.5703	0.1401	0.2897	1.3252	0.0001	0.0098	0.1162	500.0	
1.123	0.5677	0.1406	0.2917	1.3252	0.0001	0.0098	0.1172	500.0	
1.124	0.5661	0.1411	0.2928	1.3251	0.0001	0.0097	0.1182	500.0	
1.125	0.5647	0.1412	0.2941	1.3251	0.0001	0.0097	0.1192	500.0	
1.126	0.5657	0.1413	0.293	1.3251	0.0001	0.0097	0.1203	500.0	
1.127	0.5643	0.1427	0.293	1.3251	0.0001	0.0096	0.1214	500.0	
1.128	0.5637	0.1425	0.2938	1.3251	0.0001	0.0096	0.1225	500.0	
1.129	0.5598	0.1434	0.2967	1.3251	0.0001	0.0096	0.1236	500.0	
1.13	0.5622	0.1438	0.294	1.325	0.0001	0.0096	0.1247	500.0	
1.131	0.5597	0.1435	0.2968	1.325	0.0001	0.0095	0.1259	500.0	
1.132	0.5595	0.1444	0.2962	1.325	0.0001	0.0095	0.1271	500.0	
1.133	0.5595	0.1454	0.2951	1.325	0.0001	0.0095	0.1283	500.0	
1.134	0.5601	0.1453	0.2946	1.325	0.0001	0.0094	0.1295	500.0	
1.135	0.5561	0.1454	0.2985	1.325	0.0001	0.0094	0.1308	500.0	
1.136	0.554	0.1452	0.3008	1.325	0.0001	0.0094	0.1321	500.0	
1.137	0.5536	0.1465	0.2999	1.3249	0.0001	0.0094	0.1334	500.0	
1.138	0.5537	0.1467	0.2996	1.3249	0.0001	0.0093	0.1347	500.0	
1.139	0.5525	0.1472	0.3003	1.3249	0.0001	0.0093	0.1361	500.0	
1.14	0.5513	0.1478	0.301	1.3249	0.0001	0.0093	0.1375	500.0	
1.141	0.5486	0.1484	0.3029	1.3249	0.0001	0.0093	0.1389	500.0	
1.142	0.5499	0.148	0.302	1.3249	0.0001	0.0092	0.1404	500.0	
1.143	0.5473	0.1492	0.3036	1.3249	0.0001	0.0092	0.1419	500.0	
1.144	0.5475	0.1495	0.303	1.3248	0.0001	0.0092	0.1434	500.0	
1.145	0.5476	0.1499	0.3026	1.3248	0.0001	0.0092	0.1449	500.0	
1.146	0.544	0.1501	0.3059	1.3248	0.0001	0.0092	0.1465	500.0	
1.147	0.5429	0.1513	0.3058	1.3248	0.0001	0.0091	0.1481	500.0	
1.148	0.5439	0.151	0.3051	1.3248	0.0001	0.0091	0.1498	500.0	
1.149	0.5434	0.1521	0.3045	1.3248	0.0001	0.0091	0.1515	500.0	
1.15	0.5389	0.1526	0.3084	1.3248	0.0001	0.0091	0.1532	500.0	
1.151	0.5403	0.1529	0.3068	1.3247	0.0001	0.0091	0.1549	500.0	
1.152	0.5387	0.1534	0.3079	1.3247	0.0001	0.009	0.1567	500.0	
1.153	0.537	0.1536	0.3094	1.3247	0.0001	0.009	0.1585	500.0	
1.154	0.5376	0.1545	0.3079	1.3247	0.0001	0.009	0.1604	500.0	
1.155	0.5356	0.1548	0.3095	1.3247	0.0001	0.009	0.1622	500.0	
1.156	0.5365	0.1551	0.3084	1.3247	0.0001	0.009	0.1641	500.0	
1.157	0.5341	0.1554	0.3105	1.3246	0.0001	0.009	0.1661	500.0	
1.158	0.5353	0.156	0.3087	1.3246	0.0001	0.0089	0.168	500.0	
1.159	0.5333	0.1561	0.3107	1.3246	0.0001	0.0089	0.17	500.0	
1.16	0.5328	0.1567	0.3105	1.3246	0.0001	0.0089	0.1721	500.0	
1.161	0.5297	0.1571	0.3132	1.3246	0.0001	0.0089	0.1741	500.0	
1.162	0.5297	0.1574	0.3129	1.3246	0.0001	0.0089	0.1762	500.0	
1.163	0.5289	0.158	0.3132	1.3246	0.0001	0.0089	0.1784	500.0	
1.164	0.5286	0.1579	0.3134	1.3245	0.0001	0.0089	0.1805	500.0	
1.165	0.5281	0.1588	0.3131	1.3245	0.0001	0.0089	0.1827	500.0	
1.166	0.5267	0.1591	0.3142	1.3245	0.0001	0.0089	0.1849	500.0	
1.167	0.5258	0.16	0.3142	1.3245	0.0001	0.0089	0.1871	500.0	
1.168	0.5231	0.1602	0.3167	1.3245	0.0001	0.0089	0.1894	500.0	
1.169	0.5259	0.1595	0.3145	1.3245	0.0001	0.0089	0.1917	500.0	
1.17	0.5245	0.1611	0.3144	1.3245	0.0001	0.0089	0.194	500.0	
1.171	0.5211	0.1613	0.3176	1.3244	0.0001	0.0089	0.1963	500.0	
1.172	0.5236	0.162	0.3144	1.3244	0.0001	0.0089	0.1987	500.0	
1.173	0.5219	0.1623	0.3158	1.3244	0.0001	0.0089	0.201	500.0	
1.174	0.5212	0.1634	0.3154	1.3244	0.0001	0.0089	0.2034	500.0	
1.175	0.52	0.163	0.317	1.3244	0.0001	0.0089	0.2058	500.0	
1.176	0.5197	0.1636	0.3168	1.3244	0.0001	0.0089	0.2083	500.0	
1.177	0.5211	0.1642	0.3147	1.3243	0.0001	0.0089	0.2107	500.0	
1.178	0.52	0.165	0.315	1.3243	0.0001	0.009	0.2131	500.0	
1.179	0.518	0.164	0.3181	1.3243	0.0001	0.009	0.2156	500.0	
1.18	0.5197	0.1657	0.3146	1.3243	0.0001	0.009	0.2181	500.0	
1.181	0.5211	0.1657	0.3132	1.3243	0.0001	0.009	0.2206	500.0	
1.182	0.5153	0.1666	0.318	1.3243	0.0001	0.009	0.2231	500.0	
1.183	0.5178	0.1665	0.3157	1.3243	0.0001	0.0091	0.2255	500.0	
1.184	0.5159	0.1664	0.3177	1.3242	0.0001	0.0091	0.228	500.0	
1.185	0.5158	0.1667	0.3176	1.3242	0.0001	0.0091	0.2305	500.0	
1.186	0.5171	0.1679	0.315	1.3242	0.0001	0.0091	0.233	500.0	
1.187	0.5161	0.1682	0.3157	1.3242	0.0001	0.0092	0.2355	500.0	
1.188	0.5176	0.1684	0.3141	1.3242	0.0001	0.0092	0.238	500.0	
1.189	0.5155	0.1692	0.3153	1.3242	0.0001	0.0092	0.2405	500.0	
1.19	0.5143	0.1701	0.3156	1.3242	0.0001	0.0092	0.243	500.0	
1.191	0.516	0.1697	0.3143	1.3241	0.0001	0.0093	0.2455	500.0	
1.192	0.5149	0.1699	0.3152	1.3241	0.0001	0.0093	0.2479	500.0	
1.193	0.5152	0.1706	0.3142	1.3241	0.0001	0.0094	0.2504	500.0	
1.194	0.5154	0.171	0.3136	1.3241	0.0001	0.0094	0.2528	500.0	
1.195	0.5153	0.1716	0.3132	1.3241	0.0001	0.0094	0.2552	500.0	
1.196	0.515	0.1717	0.3133	1.3241	0.0001	0.0095	0.2576	500.0	
1.197	0.5157	0.1726	0.3117	1.324	0.0001	0.0095	0.2599	500.0	
1.198	0.5162	0.1728	0.311	1.324	0.0001	0.0096	0.2623	500.0	
1.199	0.5139	0.1734	0.3127	1.324	0.0001	0.0096	0.2646	500.0	
1.2	0.5145	0.1744	0.311	1.324	0.0001	0.0097	0.2669	500.0	
1.201	0.5118	0.1826	0.3055	1.324	0.0001	0.0097	0.2691	500.0	
1.202	0.5073	0.1915	0.3012	1.324	0.0001	0.0098	0.2713	500.0	
1.203	0.5012	0.2	0.2988	1.324	0.0001	0.0098	0.2734	500.0	
1.204	0.4982	0.209	0.2929	1.3239	0.0001	0.0099	0.2755	500.0	
1.205	0.496	0.2168	0.2872	1.3239	0.0001	0.01	0.2776	500.0	
1.206	0.4908	0.2248	0.2843	1.3239	0.0001	0.01	0.2797	500.0	
1.207	0.4884	0.2336	0.278	1.3239	0.0002	0.0101	0.2817	500.0	
1.208	0.484	0.2416	0.2744	1.3239	0.0002	0.0101	0.2837	500.0	
1.209	0.483	0.2484	0.2686	1.3239	0.0002	0.0102	0.2856	500.0	
1.21	0.4768	0.2568	0.2664	1.3238	0.0002	0.0103	0.2875	500.0	
1.211	0.4744	0.2632	0.2624	1.3238	0.0002	0.0103	0.2893	500.0	
1.212	0.4709	0.2715	0.2576	1.3238	0.0002	0.0104	0.2911	500.0	
1.213	0.4679	0.2788	0.2533	1.3238	0.0002	0.0105	0.2928	500.0	
1.214	0.466	0.2846	0.2493	1.3238	0.0002	0.0106	0.2945	500.0	
1.215	0.463	0.2918	0.2452	1.3238	0.0002	0.0106	0.2962	500.0	
1.216	0.4615	0.2986	0.2399	1.3238	0.0002	0.0107	0.2978	500.0	
1.217	0.4586	0.3043	0.2371	1.3237	0.0002	0.0108	0.2993	500.0	
1.218	0.456	0.3117	0.2322	1.3237	0.0002	0.0109	0.3008	500.0	
1.219	0.4526	0.3167	0.2306	1.3237	0.0002	0.011	0.3022	500.0	
