Sim 2

Solar R: 0.2544
Solar A: 0.5597
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
2.365	0.0377	0.9248	0.0376	1.282	0.0045	0.003	0.3353	500.0	
2.366	0.0373	0.9256	0.0371	1.2819	0.0045	0.003	0.3348	500.0	
2.367	0.037	0.9261	0.037	1.2818	0.0045	0.003	0.3344	500.0	
2.368	0.0371	0.927	0.0359	1.2817	0.0045	0.003	0.334	500.0	
2.369	0.0368	0.9266	0.0366	1.2816	0.0045	0.003	0.3335	500.0	
2.37	0.0371	0.9271	0.0358	1.2816	0.0045	0.003	0.3331	500.0	
2.371	0.0368	0.928	0.0351	1.2815	0.0046	0.003	0.3327	500.0	
2.372	0.0372	0.9267	0.0361	1.2814	0.0046	0.003	0.3322	500.0	
2.373	0.0369	0.9281	0.035	1.2813	0.0046	0.003	0.3318	500.0	
2.374	0.0366	0.9285	0.0349	1.2812	0.0046	0.003	0.3314	500.0	
2.375	0.0367	0.9274	0.036	1.2811	0.0046	0.003	0.331	500.0	
2.376	0.0364	0.9289	0.0347	1.281	0.0046	0.003	0.3305	500.0	
2.377	0.0361	0.9293	0.0345	1.281	0.0047	0.003	0.3301	500.0	
2.378	0.0361	0.9295	0.0344	1.2809	0.0047	0.0029	0.3297	500.0	
2.379	0.036	0.9302	0.0338	1.2808	0.0047	0.0029	0.3293	500.0	
2.38	0.0357	0.9307	0.0336	1.2807	0.0047	0.0029	0.3288	500.0	
2.381	0.0353	0.9306	0.0341	1.2806	0.0047	0.0029	0.3284	500.0	
2.382	0.0356	0.9311	0.0332	1.2805	0.0047	0.0029	0.328	500.0	
2.383	0.0352	0.9315	0.0332	1.2804	0.0047	0.0029	0.3276	500.0	
2.384	0.0358	0.9311	0.0331	1.2804	0.0048	0.0029	0.3271	500.0	
2.385	0.0356	0.9317	0.0328	1.2803	0.0048	0.0029	0.3267	500.0	
2.386	0.0358	0.932	0.0322	1.2802	0.0048	0.0029	0.3263	500.0	
2.387	0.0353	0.9321	0.0326	1.2801	0.0048	0.0029	0.3259	500.0	
2.388	0.0348	0.9333	0.032	1.28	0.0048	0.0029	0.3255	500.0	
2.389	0.0347	0.9335	0.0318	1.2799	0.0048	0.0029	0.3251	500.0	
2.39	0.0344	0.9344	0.0312	1.2798	0.0049	0.0029	0.3246	500.0	
2.391	0.0345	0.9348	0.0307	1.2798	0.0049	0.0029	0.3242	500.0	
2.392	0.0344	0.9343	0.0312	1.2797	0.0049	0.0029	0.3238	500.0	
2.393	0.0344	0.9345	0.0311	1.2796	0.0049	0.0029	0.3234	500.0	
2.394	0.0345	0.9347	0.0308	1.2795	0.0049	0.0028	0.323	500.0	
2.395	0.0344	0.9344	0.0311	1.2794	0.0049	0.0028	0.3226	500.0	
2.396	0.034	0.9353	0.0307	1.2793	0.0049	0.0028	0.3222	500.0	
2.397	0.0344	0.9359	0.0298	1.2793	0.005	0.0028	0.3218	500.0	
2.398	0.0339	0.9365	0.0295	1.2792	0.005	0.0028	0.3214	500.0	
2.399	0.0341	0.9364	0.0295	1.2791	0.005	0.0028	0.321	500.0	
2.4	0.0335	0.9364	0.03	1.279	0.005	0.0028	0.3206	500.0	
2.401	0.034	0.9369	0.0291	1.2788	0.0051	0.0028	0.3201	500.0	
2.402	0.0335	0.9371	0.0294	1.2786	0.0051	0.0028	0.3197	500.0	
2.403	0.0331	0.94	0.0269	1.2784	0.0052	0.0028	0.3193	500.0	
2.404	0.0329	0.9395	0.0276	1.2783	0.0052	0.0028	0.3189	500.0	
2.405	0.0324	0.9414	0.0262	1.2781	0.0053	0.0028	0.3185	500.0	
2.406	0.0325	0.9418	0.0258	1.2779	0.0053	0.0028	0.3181	500.0	
2.407	0.0323	0.9431	0.0246	1.2777	0.0054	0.0028	0.3177	500.0	
2.408	0.0321	0.9439	0.024	1.2775	0.0055	0.0028	0.3173	500.0	
2.409	0.0321	0.9449	0.023	1.2773	0.0055	0.0027	0.3169	500.0	
2.41	0.0316	0.9454	0.023	1.2771	0.0056	0.0027	0.3165	500.0	
2.411	0.0313	0.9468	0.0219	1.277	0.0056	0.0027	0.3161	500.0	
2.412	0.031	0.9472	0.0218	1.2768	0.0057	0.0027	0.3157	500.0	
2.413	0.0311	0.9473	0.0216	1.2766	0.0057	0.0027	0.3153	500.0	
2.414	0.0306	0.9497	0.0197	1.2764	0.0058	0.0027	0.3149	500.0	
2.415	0.0305	0.9501	0.0194	1.2762	0.0058	0.0027	0.3145	500.0	
2.416	0.0304	0.9503	0.0193	1.276	0.0059	0.0027	0.3141	500.0	
2.417	0.0297	0.9515	0.0189	1.2759	0.006	0.0027	0.3137	500.0	
2.418	0.0299	0.9518	0.0183	1.2757	0.006	0.0027	0.3133	500.0	
2.419	0.0296	0.9523	0.0181	1.2755	0.0061	0.0027	0.3129	500.0	
2.42	0.0296	0.9534	0.017	1.2753	0.0061	0.0027	0.3125	500.0	
2.421	0.0294	0.9536	0.017	1.2751	0.0062	0.0027	0.3121	500.0	
2.422	0.0292	0.9543	0.0165	1.2749	0.0062	0.0027	0.3117	500.0	
2.423	0.0291	0.9549	0.0161	1.2747	0.0063	0.0027	0.3113	500.0	
2.424	0.0291	0.9556	0.0154	1.2746	0.0063	0.0026	0.3109	500.0	
2.425	0.0286	0.9568	0.0146	1.2744	0.0064	0.0026	0.3105	500.0	
2.426	0.0287	0.9563	0.0149	1.2742	0.0064	0.0026	0.3101	500.0	
2.427	0.0286	0.9567	0.0147	1.274	0.0065	0.0026	0.3097	500.0	
2.428	0.0283	0.9574	0.0143	1.2738	0.0066	0.0026	0.3093	500.0	
2.429	0.0285	0.9577	0.0138	1.2736	0.0066	0.0026	0.3089	500.0	
2.43	0.0281	0.9585	0.0134	1.2734	0.0067	0.0026	0.3085	500.0	
2.431	0.0279	0.959	0.0132	1.2733	0.0067	0.0026	0.3082	500.0	
2.432	0.028	0.959	0.0129	1.2731	0.0068	0.0026	0.3078	500.0	
2.433	0.0278	0.9597	0.0124	1.2729	0.0068	0.0026	0.3074	500.0	
2.434	0.0276	0.9603	0.0121	1.2727	0.0069	0.0026	0.307	500.0	
2.435	0.0271	0.961	0.0119	1.2725	0.0069	0.0026	0.3066	500.0	
2.436	0.0271	0.9618	0.0111	1.2723	0.007	0.0026	0.3062	500.0	
2.437	0.0267	0.9615	0.0118	1.2722	0.007	0.0026	0.3059	500.0	
2.438	0.0273	0.9622	0.0106	1.272	0.0071	0.0026	0.3055	500.0	
2.439	0.0267	0.9628	0.0105	1.2718	0.0072	0.0026	0.3051	500.0	
2.44	0.0267	0.9636	0.0097	1.2716	0.0072	0.0025	0.3047	500.0	
2.441	0.0265	0.9632	0.0102	1.2714	0.0073	0.0025	0.3043	500.0	
2.442	0.0266	0.9635	0.0099	1.2712	0.0073	0.0025	0.304	500.0	
2.443	0.0261	0.9647	0.0092	1.271	0.0074	0.0025	0.3036	500.0	
2.444	0.0262	0.9642	0.0096	1.2709	0.0074	0.0025	0.3032	500.0	
2.445	0.0262	0.9649	0.0089	1.2707	0.0075	0.0025	0.3028	500.0	
2.446	0.026	0.9653	0.0087	1.2705	0.0075	0.0025	0.3024	500.0	
2.447	0.0257	0.9657	0.0086	1.2703	0.0076	0.0025	0.3021	500.0	
2.448	0.0253	0.9661	0.0086	1.2701	0.0076	0.0025	0.3017	500.0	
2.449	0.0257	0.9653	0.0089	1.2699	0.0077	0.0025	0.3013	500.0	
2.45	0.0255	0.9666	0.0079	1.2698	0.0077	0.0025	0.301	500.0	
2.451	0.0255	0.9668	0.0077	1.2696	0.0078	0.0025	0.3006	500.0	
2.452	0.0251	0.9673	0.0075	1.2694	0.0079	0.0025	0.3002	500.0	
2.453	0.0252	0.9672	0.0076	1.2692	0.0079	0.0025	0.2998	500.0	
2.454	0.025	0.968	0.0069	1.269	0.008	0.0025	0.2995	500.0	
2.455	0.0252	0.9678	0.0071	1.2688	0.008	0.0025	0.2991	500.0	
2.456	0.0248	0.9686	0.0065	1.2686	0.0081	0.0025	0.2987	500.0	
2.457	0.0248	0.9684	0.0068	1.2685	0.0081	0.0024	0.2984	500.0	
2.458	0.0247	0.9691	0.0063	1.2683	0.0082	0.0024	0.298	500.0	
2.459	0.0244	0.9693	0.0062	1.2681	0.0082	0.0024	0.2976	500.0	
2.46	0.0244	0.9696	0.006	1.2679	0.0083	0.0024	0.2973	500.0	
2.461	0.0239	0.9697	0.0064	1.2677	0.0083	0.0024	0.2969	500.0	
2.462	0.0241	0.9701	0.0058	1.2675	0.0084	0.0024	0.2965	500.0	
2.463	0.024	0.9702	0.0057	1.2673	0.0084	0.0024	0.2962	500.0	
2.464	0.0239	0.9706	0.0055	1.2672	0.0085	0.0024	0.2958	500.0	
2.465	0.0239	0.9707	0.0054	1.267	0.0085	0.0024	0.2955	500.0	
2.466	0.0237	0.9708	0.0054	1.2668	0.0086	0.0024	0.2951	500.0	
2.467	0.0237	0.9713	0.005	1.2666	0.0087	0.0024	0.2947	500.0	
2.468	0.0238	0.971	0.0052	1.2664	0.0087	0.0024	0.2944	500.0	
2.469	0.0235	0.9716	0.0048	1.2662	0.0088	0.0024	0.294	500.0	
2.47	0.0234	0.9721	0.0045	1.266	0.0088	0.0024	0.2937	500.0	
2.471	0.0236	0.9717	0.0047	1.2659	0.0089	0.0024	0.2933	500.0	
2.472	0.0234	0.9719	0.0047	1.2657	0.0089	0.0024	0.293	500.0	
2.473	0.0232	0.9724	0.0044	1.2655	0.009	0.0024	0.2926	500.0	
2.474	0.0232	0.9723	0.0046	1.2653	0.009	0.0024	0.2922	500.0	
2.475	0.023	0.9728	0.0042	1.2651	0.0091	0.0023	0.2919	500.0	
2.476	0.023	0.973	0.0041	1.2649	0.0091	0.0023	0.2915	500.0	
2.477	0.0229	0.9729	0.0041	1.2648	0.0092	0.0023	0.2912	500.0	
2.478	0.0229	0.9729	0.0041	1.2646	0.0092	0.0023	0.2908	500.0	
2.479	0.0229	0.9731	0.0041	1.2644	0.0093	0.0023	0.2905	500.0	
2.48	0.0228	0.9736	0.0036	1.2642	0.0093	0.0023	0.2901	500.0	
2.481	0.0227	0.974	0.0033	1.264	0.0094	0.0023	0.2898	500.0	
2.482	0.0224	0.9742	0.0035	1.2638	0.0094	0.0023	0.2894	500.0	
2.483	0.0224	0.9742	0.0034	1.2636	0.0095	0.0023	0.2891	500.0	
2.484	0.0224	0.9744	0.0031	1.2635	0.0095	0.0023	0.2887	500.0	
2.485	0.0223	0.9744	0.0033	1.2633	0.0096	0.0023	0.2884	500.0	
2.486	0.0222	0.9745	0.0033	1.2631	0.0097	0.0023	0.288	500.0	
2.487	0.0221	0.9746	0.0033	1.2629	0.0097	0.0023	0.2877	500.0	
2.488	0.0221	0.975	0.0029	1.2627	0.0098	0.0023	0.2874	500.0	
2.489	0.0219	0.9749	0.0032	1.2625	0.0098	0.0023	0.287	500.0	
2.49	0.0221	0.9747	0.0032	1.2623	0.0099	0.0023	0.2867	500.0	
2.491	0.0218	0.9754	0.0028	1.2622	0.0099	0.0023	0.2863	500.0	
2.492	0.0216	0.9757	0.0027	1.262	0.01	0.0023	0.286	500.0	
2.493	0.0217	0.9757	0.0027	1.2618	0.01	0.0022	0.2856	500.0	
2.494	0.0215	0.976	0.0026	1.2616	0.0101	0.0022	0.2853	500.0	
2.495	0.0215	0.9758	0.0027	1.2614	0.0101	0.0022	0.285	500.0	
2.496	0.0216	0.976	0.0024	1.2612	0.0102	0.0022	0.2846	500.0	
2.497	0.0214	0.976	0.0026	1.2611	0.0102	0.0022	0.2843	500.0	
2.498	0.0214	0.9762	0.0024	1.2609	0.0103	0.0022	0.2839	500.0	
2.499	0.0214	0.9761	0.0025	1.2607	0.0103	0.0022	0.2836	500.0	
2.5	0.0213	0.9764	0.0024	1.2605	0.0104	0.0022	0.2833	500.0	

Input file:
mc
output:out1
particle1:si.txt
matrix1:water.txt
solar:am15.txt
photons:100000
start:0.25
end:2.5
interval:0.001

sim2
layer1
matrix1
t:500
particle1
d:0.5
vf:0.1
std:0
