Sim 1

Solar R: 0.2544
Solar A: 0.5598
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.218	0.4348	0.3119	0.2533	1.3237	0.0002	0.0099	0.3078	500.0	
1.219	0.4321	0.3172	0.2507	1.3237	0.0002	0.0099	0.3101	500.0	
1.22	0.431	0.3246	0.2444	1.3237	0.0002	0.01	0.3123	500.0	
1.221	0.4268	0.3299	0.2432	1.3237	0.0002	0.0101	0.3144	500.0	
1.222	0.4284	0.3356	0.2361	1.3237	0.0002	0.0102	0.3165	500.0	
1.223	0.4234	0.3413	0.2353	1.3237	0.0003	0.0102	0.3186	500.0	
1.224	0.4222	0.3468	0.2309	1.3236	0.0003	0.0103	0.3206	500.0	
1.225	0.4203	0.3542	0.2256	1.3236	0.0003	0.0104	0.3225	500.0	
1.226	0.4182	0.359	0.2228	1.3236	0.0003	0.0105	0.3244	500.0	
1.227	0.4166	0.365	0.2184	1.3236	0.0003	0.0106	0.3263	500.0	
1.228	0.4136	0.3705	0.2159	1.3236	0.0003	0.0107	0.3281	500.0	
1.229	0.4139	0.3736	0.2126	1.3236	0.0003	0.0108	0.3298	500.0	
1.23	0.4108	0.3802	0.2091	1.3236	0.0003	0.0109	0.3315	500.0	
1.231	0.409	0.3845	0.2065	1.3235	0.0003	0.011	0.3331	500.0	
1.232	0.4077	0.3909	0.2014	1.3235	0.0003	0.0111	0.3346	500.0	
1.233	0.4065	0.3942	0.1993	1.3235	0.0003	0.0112	0.3361	500.0	
1.234	0.4058	0.3984	0.1958	1.3235	0.0003	0.0113	0.3375	500.0	
1.235	0.4046	0.4036	0.1917	1.3235	0.0003	0.0114	0.3389	500.0	
1.236	0.4035	0.409	0.1875	1.3235	0.0003	0.0116	0.3401	500.0	
1.237	0.4043	0.4111	0.1846	1.3234	0.0003	0.0117	0.3414	500.0	
1.238	0.4005	0.4176	0.1818	1.3234	0.0003	0.0118	0.3425	500.0	
1.239	0.3989	0.4212	0.1799	1.3234	0.0004	0.0119	0.3436	500.0	
1.24	0.3983	0.4258	0.1759	1.3234	0.0004	0.0121	0.3446	500.0	
1.241	0.4001	0.4292	0.1707	1.3234	0.0004	0.0122	0.3455	500.0	
1.242	0.4014	0.4319	0.1667	1.3234	0.0004	0.0123	0.3463	500.0	
1.243	0.3985	0.4384	0.1631	1.3234	0.0004	0.0125	0.3471	500.0	
1.244	0.3963	0.4427	0.161	1.3233	0.0004	0.0126	0.3478	500.0	
1.245	0.3952	0.4451	0.1597	1.3233	0.0004	0.0128	0.3484	500.0	
1.246	0.3964	0.4488	0.1548	1.3233	0.0004	0.0129	0.349	500.0	
1.247	0.3955	0.4532	0.1513	1.3233	0.0004	0.0131	0.3494	500.0	
1.248	0.3977	0.4562	0.1461	1.3233	0.0004	0.0132	0.3498	500.0	
1.249	0.3945	0.4603	0.1452	1.3233	0.0004	0.0134	0.3501	500.0	
1.25	0.3963	0.4613	0.1424	1.3232	0.0004	0.0136	0.3503	500.0	
1.251	0.3958	0.4659	0.1383	1.3232	0.0004	0.0138	0.3504	500.0	
1.252	0.3951	0.4693	0.1356	1.3232	0.0004	0.0139	0.3504	500.0	
1.253	0.3959	0.472	0.132	1.3232	0.0004	0.0141	0.3503	500.0	
1.254	0.3941	0.4759	0.13	1.3232	0.0004	0.0143	0.3502	500.0	
1.255	0.3965	0.478	0.1255	1.3232	0.0005	0.0145	0.3499	500.0	
1.256	0.3965	0.4806	0.1229	1.3232	0.0005	0.0147	0.3496	500.0	
1.257	0.395	0.4842	0.1208	1.3231	0.0005	0.0149	0.3492	500.0	
1.258	0.3979	0.4864	0.1157	1.3231	0.0005	0.0151	0.3487	500.0	
1.259	0.399	0.4877	0.1132	1.3231	0.0005	0.0153	0.3481	500.0	
1.26	0.3981	0.4912	0.1107	1.3231	0.0005	0.0155	0.3474	500.0	
1.261	0.3976	0.4935	0.1088	1.3231	0.0005	0.0157	0.3466	500.0	
1.262	0.4005	0.4942	0.1053	1.3231	0.0005	0.0159	0.3457	500.0	
1.263	0.4006	0.498	0.1014	1.3231	0.0005	0.0161	0.3447	500.0	
1.264	0.3998	0.5001	0.1001	1.323	0.0005	0.0163	0.3436	500.0	
1.265	0.4006	0.5038	0.0956	1.323	0.0005	0.0165	0.3424	500.0	
1.266	0.401	0.5057	0.0934	1.323	0.0005	0.0168	0.3412	500.0	
1.267	0.4018	0.507	0.0912	1.323	0.0005	0.017	0.3398	500.0	
1.268	0.404	0.5072	0.0888	1.323	0.0005	0.0172	0.3383	500.0	
1.269	0.4043	0.5092	0.0866	1.323	0.0005	0.0174	0.3368	500.0	
1.27	0.4054	0.5116	0.083	1.323	0.0005	0.0177	0.3352	500.0	
1.271	0.4051	0.5131	0.0818	1.3229	0.0006	0.0179	0.3334	500.0	
1.272	0.4053	0.5154	0.0793	1.3229	0.0006	0.0181	0.3316	500.0	
1.273	0.4068	0.5166	0.0766	1.3229	0.0006	0.0183	0.3297	500.0	
1.274	0.4081	0.5182	0.0737	1.3229	0.0006	0.0185	0.3278	500.0	
1.275	0.4082	0.5196	0.0723	1.3229	0.0006	0.0187	0.3257	500.0	
1.276	0.4076	0.5217	0.0707	1.3229	0.0006	0.0189	0.3236	500.0	
1.277	0.4105	0.5217	0.0679	1.3228	0.0006	0.0191	0.3214	500.0	
1.278	0.4079	0.5258	0.0663	1.3228	0.0006	0.0193	0.3191	500.0	
1.279	0.4126	0.5228	0.0647	1.3228	0.0006	0.0195	0.3168	500.0	
1.28	0.4108	0.5267	0.0626	1.3228	0.0006	0.0197	0.3144	500.0	
1.281	0.4131	0.5258	0.0611	1.3228	0.0006	0.0198	0.312	500.0	
1.282	0.4098	0.5303	0.0599	1.3228	0.0006	0.02	0.3095	500.0	
1.283	0.4106	0.5312	0.0583	1.3228	0.0006	0.0201	0.307	500.0	
1.284	0.4123	0.5301	0.0575	1.3227	0.0006	0.0202	0.3044	500.0	
1.285	0.41	0.5339	0.0561	1.3227	0.0006	0.0203	0.3018	500.0	
1.286	0.4111	0.5347	0.0542	1.3227	0.0006	0.0204	0.2992	500.0	
1.287	0.4119	0.535	0.0531	1.3227	0.0006	0.0205	0.2965	500.0	
1.288	0.4112	0.5369	0.0518	1.3227	0.0007	0.0205	0.2939	500.0	
1.289	0.4117	0.538	0.0503	1.3227	0.0007	0.0205	0.2912	500.0	
1.29	0.4095	0.5403	0.0502	1.3227	0.0007	0.0206	0.2886	500.0	
1.291	0.4064	0.5436	0.05	1.3226	0.0007	0.0206	0.2859	500.0	
1.292	0.4067	0.5442	0.0491	1.3226	0.0007	0.0205	0.2833	500.0	
1.293	0.4056	0.5463	0.048	1.3226	0.0007	0.0205	0.2807	500.0	
1.294	0.4041	0.5483	0.0477	1.3226	0.0007	0.0204	0.2781	500.0	
1.295	0.4043	0.5486	0.0471	1.3226	0.0007	0.0204	0.2756	500.0	
1.296	0.4041	0.5499	0.046	1.3226	0.0007	0.0203	0.2731	500.0	
1.297	0.3993	0.5545	0.0461	1.3225	0.0007	0.0202	0.2707	500.0	
1.298	0.3986	0.5556	0.0458	1.3225	0.0007	0.0201	0.2683	500.0	
1.299	0.3992	0.5552	0.0456	1.3225	0.0007	0.0199	0.266	500.0	
1.3	0.3981	0.5568	0.045	1.3225	0.0007	0.0198	0.2637	500.0	
1.301	0.3949	0.5595	0.0455	1.3225	0.0007	0.0196	0.2615	500.0	
1.302	0.393	0.5616	0.0453	1.3225	0.0007	0.0195	0.2594	500.0	
1.303	0.3908	0.564	0.0452	1.3225	0.0007	0.0193	0.2574	500.0	
1.304	0.3891	0.5657	0.0453	1.3224	0.0007	0.0191	0.2555	500.0	
1.305	0.3855	0.5692	0.0453	1.3224	0.0008	0.0189	0.2536	500.0	
1.306	0.3826	0.5716	0.0458	1.3224	0.0008	0.0188	0.2519	500.0	
1.307	0.3819	0.5726	0.0455	1.3224	0.0008	0.0186	0.2502	500.0	
1.308	0.3799	0.5749	0.0453	1.3224	0.0008	0.0184	0.2486	500.0	
1.309	0.3757	0.5787	0.0456	1.3224	0.0008	0.0182	0.2471	500.0	
1.31	0.373	0.5807	0.0464	1.3224	0.0008	0.018	0.2458	500.0	
1.311	0.3704	0.5832	0.0465	1.3223	0.0008	0.0178	0.2445	500.0	
1.312	0.3703	0.5832	0.0464	1.3223	0.0008	0.0176	0.2433	500.0	
1.313	0.3651	0.5877	0.0472	1.3223	0.0008	0.0174	0.2422	500.0	
1.314	0.3642	0.5891	0.0467	1.3223	0.0008	0.0172	0.2412	500.0	
1.315	0.3631	0.5902	0.0467	1.3223	0.0008	0.017	0.2402	500.0	
1.316	0.3582	0.594	0.0478	1.3223	0.0008	0.0168	0.2394	500.0	
1.317	0.3548	0.5978	0.0474	1.3222	0.0008	0.0167	0.2386	500.0	
1.318	0.354	0.5984	0.0476	1.3222	0.0008	0.0165	0.238	500.0	
1.319	0.3525	0.5999	0.0476	1.3222	0.0008	0.0163	0.2374	500.0	
1.32	0.3483	0.6029	0.0487	1.3222	0.0008	0.0162	0.2369	500.0	
1.321	0.3466	0.6043	0.049	1.3222	0.0008	0.016	0.2364	500.0	
1.322	0.3437	0.6077	0.0486	1.3222	0.0008	0.0158	0.2361	500.0	
1.323	0.3422	0.6086	0.0492	1.3222	0.0008	0.0157	0.2358	500.0	
1.324	0.3397	0.6107	0.0496	1.3221	0.0009	0.0155	0.2355	500.0	
1.325	0.3364	0.6138	0.0498	1.3221	0.0009	0.0154	0.2353	500.0	
1.326	0.3352	0.6147	0.0501	1.3221	0.0009	0.0153	0.2352	500.0	
1.327	0.3332	0.616	0.0509	1.3221	0.0009	0.0151	0.2351	500.0	
1.328	0.3301	0.6195	0.0504	1.3221	0.0009	0.015	0.2351	500.0	
1.329	0.3281	0.6202	0.0517	1.3221	0.0009	0.0149	0.2351	500.0	
1.33	0.3259	0.6233	0.0509	1.322	0.0009	0.0148	0.2352	500.0	
1.331	0.3255	0.6232	0.0512	1.322	0.0009	0.0147	0.2353	500.0	
1.332	0.322	0.6268	0.0512	1.322	0.0009	0.0146	0.2354	500.0	
1.333	0.3192	0.6293	0.0515	1.322	0.0009	0.0144	0.2356	500.0	
1.334	0.3172	0.6313	0.0515	1.322	0.0009	0.0143	0.2357	500.0	
1.335	0.3158	0.6327	0.0514	1.322	0.0009	0.0143	0.236	500.0	
1.336	0.3143	0.6343	0.0514	1.322	0.0009	0.0142	0.2362	500.0	
1.337	0.3117	0.6368	0.0515	1.3219	0.0009	0.0141	0.2365	500.0	
1.338	0.3108	0.6378	0.0514	1.3219	0.0009	0.014	0.2367	500.0	
1.339	0.3079	0.6405	0.0516	1.3219	0.0009	0.0139	0.237	500.0	
1.34	0.3069	0.6415	0.0516	1.3219	0.0009	0.0138	0.2373	500.0	
1.341	0.3049	0.6432	0.052	1.3219	0.0009	0.0138	0.2376	500.0	
1.342	0.3037	0.6446	0.0517	1.3219	0.001	0.0137	0.238	500.0	
1.343	0.3033	0.6443	0.0524	1.3219	0.001	0.0136	0.2383	500.0	
1.344	0.3017	0.6453	0.053	1.3218	0.001	0.0136	0.2386	500.0	
1.345	0.3001	0.6472	0.0527	1.3218	0.001	0.0135	0.239	500.0	
1.346	0.2978	0.6502	0.052	1.3218	0.001	0.0135	0.2393	500.0	
1.347	0.2951	0.6528	0.0521	1.3218	0.001	0.0134	0.2396	500.0	
1.348	0.2947	0.6535	0.0519	1.3218	0.001	0.0134	0.24	500.0	
1.349	0.2924	0.6556	0.052	1.3218	0.001	0.0133	0.2403	500.0	
1.35	0.2926	0.6555	0.0519	1.3218	0.001	0.0133	0.2406	500.0	
1.351	0.2918	0.6568	0.0515	1.3217	0.001	0.0132	0.241	500.0	
1.352	0.291	0.6578	0.0512	1.3217	0.001	0.0132	0.2413	500.0	
1.353	0.2874	0.6615	0.0511	1.3217	0.001	0.0131	0.2416	500.0	
1.354	0.2871	0.6612	0.0518	1.3217	0.001	0.0131	0.2419	500.0	
1.355	0.286	0.6618	0.0522	1.3217	0.001	0.0131	0.2422	500.0	
1.356	0.2853	0.6631	0.0516	1.3217	0.001	0.013	0.2425	500.0	
1.357	0.2827	0.6663	0.051	1.3216	0.001	0.013	0.2428	500.0	
1.358	0.2829	0.6664	0.0507	1.3216	0.001	0.013	0.243	500.0	
1.359	0.2807	0.6679	0.0513	1.3216	0.001	0.0129	0.2433	500.0	
1.36	0.2792	0.6703	0.0504	1.3216	0.001	0.0129	0.2436	500.0	
1.361	0.2802	0.6701	0.0497	1.3216	0.001	0.0129	0.2438	500.0	
1.362	0.279	0.6715	0.0495	1.3216	0.0011	0.0129	0.244	500.0	
1.363	0.2774	0.672	0.0506	1.3216	0.0011	0.0129	0.2442	500.0	
1.364	0.2764	0.6738	0.0498	1.3215	0.0011	0.0128	0.2444	500.0	
1.365	0.2747	0.6751	0.0503	1.3215	0.0011	0.0128	0.2446	500.0	
1.366	0.2746	0.6758	0.0496	1.3215	0.0011	0.0128	0.2448	500.0	
1.367	0.2738	0.677	0.0492	1.3215	0.0011	0.0128	0.245	500.0	
1.368	0.2738	0.6773	0.0489	1.3215	0.0011	0.0128	0.2451	500.0	
1.369	0.2717	0.6799	0.0484	1.3215	0.0011	0.0127	0.2453	500.0	
1.37	0.2716	0.6799	0.0486	1.3214	0.0011	0.0127	0.2454	500.0	
1.371	0.2695	0.682	0.0485	1.3214	0.0011	0.0127	0.2455	500.0	
1.372	0.27	0.6824	0.0476	1.3214	0.0011	0.0127	0.2456	500.0	
1.373	0.2678	0.6845	0.0477	1.3214	0.0011	0.0127	0.2457	500.0	
1.374	0.2678	0.6839	0.0483	1.3214	0.0011	0.0127	0.2458	500.0	
1.375	0.2654	0.6871	0.0476	1.3214	0.0011	0.0127	0.2459	500.0	
1.376	0.2662	0.6872	0.0465	1.3214	0.0011	0.0127	0.2459	500.0	
1.377	0.2675	0.6861	0.0464	1.3213	0.0011	0.0126	0.246	500.0	
1.378	0.2643	0.6886	0.0471	1.3213	0.0011	0.0126	0.246	500.0	
1.379	0.2642	0.6892	0.0466	1.3213	0.0011	0.0126	0.2461	500.0	
1.38	0.2635	0.6901	0.0463	1.3213	0.0011	0.0126	0.2461	500.0	
1.381	0.2645	0.6901	0.0454	1.3213	0.0012	0.0126	0.2461	500.0	
1.382	0.2638	0.6904	0.0459	1.3213	0.0012	0.0126	0.2461	500.0	
1.383	0.2611	0.693	0.0459	1.3213	0.0012	0.0126	0.246	500.0	
1.384	0.2612	0.6941	0.0447	1.3212	0.0012	0.0126	0.246	500.0	
1.385	0.2615	0.6942	0.0443	1.3212	0.0012	0.0126	0.246	500.0	
1.386	0.2606	0.6952	0.0443	1.3212	0.0012	0.0126	0.2459	500.0	
1.387	0.2593	0.6957	0.045	1.3212	0.0012	0.0126	0.2458	500.0	
1.388	0.2592	0.696	0.0449	1.3212	0.0012	0.0126	0.2458	500.0	
1.389	0.2575	0.6988	0.0437	1.3212	0.0012	0.0126	0.2457	500.0	
1.39	0.2558	0.6999	0.0442	1.3212	0.0012	0.0126	0.2456	500.0	
1.391	0.258	0.6984	0.0435	1.3211	0.0012	0.0126	0.2455	500.0	
1.392	0.2568	0.7003	0.0429	1.3211	0.0012	0.0126	0.2454	500.0	
1.393	0.2553	0.7022	0.0425	1.3211	0.0012	0.0126	0.2452	500.0	
1.394	0.2565	0.7009	0.0426	1.3211	0.0012	0.0126	0.2451	500.0	
1.395	0.2557	0.702	0.0424	1.3211	0.0012	0.0126	0.245	500.0	
1.396	0.2537	0.7042	0.0421	1.3211	0.0012	0.0126	0.2448	500.0	
1.397	0.2529	0.7058	0.0413	1.321	0.0012	0.0126	0.2447	500.0	
1.398	0.2522	0.7056	0.0422	1.321	0.0012	0.0126	0.2445	500.0	
1.399	0.2522	0.7064	0.0414	1.321	0.0012	0.0126	0.2443	500.0	
1.4	0.2526	0.706	0.0414	1.321	0.0012	0.0126	0.2442	500.0	
1.401	0.254	0.7044	0.0415	1.321	0.0012	0.0126	0.244	500.0	
1.402	0.2521	0.7065	0.0413	1.321	0.0012	0.0126	0.2437	500.0	
1.403	0.2522	0.7065	0.0413	1.3209	0.0012	0.0126	0.2435	500.0	
1.404	0.2539	0.7046	0.0415	1.3209	0.0012	0.0126	0.2433	500.0	
1.405	0.2539	0.704	0.0421	1.3209	0.0012	0.0126	0.2431	500.0	
1.406	0.2549	0.7029	0.0421	1.3209	0.0012	0.0126	0.2429	500.0	
1.407	0.2568	0.7015	0.0418	1.3209	0.0012	0.0126	0.2426	500.0	
1.408	0.2559	0.7014	0.0428	1.3208	0.0012	0.0126	0.2424	500.0	
1.409	0.2554	0.702	0.0426	1.3208	0.0012	0.0126	0.2421	500.0	
1.41	0.2576	0.7001	0.0423	1.3208	0.0012	0.0126	0.2419	500.0	
1.411	0.2571	0.7005	0.0424	1.3208	0.0012	0.0126	0.2416	500.0	
1.412	0.2576	0.6993	0.0431	1.3208	0.0012	0.0126	0.2413	500.0	
1.413	0.2582	0.6988	0.043	1.3207	0.0012	0.0126	0.2411	500.0	
1.414	0.2573	0.7003	0.0424	1.3207	0.0012	0.0126	0.2408	500.0	
1.415	0.2596	0.6968	0.0435	1.3207	0.0012	0.0126	0.2405	500.0	
1.416	0.2592	0.6979	0.0429	1.3207	0.0012	0.0126	0.2402	500.0	
1.417	0.26	0.6969	0.0431	1.3207	0.0012	0.0126	0.2399	500.0	
1.418	0.2612	0.6956	0.0433	1.3206	0.0012	0.0126	0.2396	500.0	
1.419	0.2605	0.6959	0.0436	1.3206	0.0012	0.0126	0.2393	500.0	
1.42	0.2619	0.6943	0.0437	1.3206	0.0012	0.0127	0.239	500.0	
1.421	0.2617	0.6955	0.0429	1.3206	0.0012	0.0127	0.2387	500.0	
1.422	0.2613	0.6951	0.0436	1.3206	0.0012	0.0127	0.2384	500.0	
1.423	0.2628	0.6934	0.0438	1.3205	0.0012	0.0127	0.238	500.0	
1.424	0.264	0.6914	0.0445	1.3205	0.0012	0.0127	0.2377	500.0	
1.425	0.2632	0.693	0.0438	1.3205	0.0012	0.0127	0.2374	500.0	
1.426	0.2653	0.6902	0.0445	1.3205	0.0012	0.0127	0.2371	500.0	
1.427	0.2655	0.6906	0.0438	1.3205	0.0012	0.0127	0.2367	500.0	
1.428	0.265	0.6906	0.0444	1.3204	0.0012	0.0127	0.2364	500.0	
1.429	0.2649	0.6902	0.0449	1.3204	0.0012	0.0127	0.236	500.0	
1.43	0.2669	0.6888	0.0442	1.3204	0.0011	0.0127	0.2357	500.0	
1.431	0.2673	0.6882	0.0445	1.3204	0.0011	0.0127	0.2353	500.0	
1.432	0.2673	0.688	0.0447	1.3204	0.0011	0.0127	0.235	500.0	
1.433	0.2673	0.6874	0.0453	1.3203	0.0011	0.0127	0.2346	500.0	
1.434	0.2684	0.686	0.0456	1.3203	0.0011	0.0127	0.2343	500.0	
1.435	0.2689	0.686	0.0451	1.3203	0.0011	0.0127	0.2339	500.0	
1.436	0.2678	0.6867	0.0455	1.3203	0.0011	0.0127	0.2336	500.0	
1.437	0.2696	0.6843	0.0461	1.3203	0.0011	0.0128	0.2332	500.0	
1.438	0.2715	0.6836	0.0449	1.3202	0.0011	0.0128	0.2328	500.0	
1.439	0.2731	0.6814	0.0455	1.3202	0.0011	0.0128	0.2325	500.0	
1.44	0.2707	0.6829	0.0465	1.3202	0.0011	0.0128	0.2321	500.0	
1.441	0.2713	0.6819	0.0468	1.3202	0.0011	0.0128	0.2317	500.0	
1.442	0.2717	0.6822	0.0461	1.3202	0.0011	0.0128	0.2313	500.0	
1.443	0.2724	0.6813	0.0463	1.3201	0.0011	0.0128	0.231	500.0	
1.444	0.2728	0.6803	0.0469	1.3201	0.0011	0.0128	0.2306	500.0	
1.445	0.275	0.6779	0.0471	1.3201	0.0011	0.0128	0.2302	500.0	
1.446	0.2759	0.6779	0.0462	1.3201	0.0011	0.0128	0.2298	500.0	
1.447	0.2754	0.6778	0.0468	1.3201	0.0011	0.0128	0.2294	500.0	
1.448	0.2774	0.676	0.0466	1.32	0.0011	0.0128	0.2291	500.0	
1.449	0.2775	0.6754	0.0471	1.32	0.0011	0.0128	0.2287	500.0	
1.45	0.2771	0.6763	0.0466	1.32	0.0011	0.0128	0.2283	500.0	
1.451	0.2779	0.6758	0.0463	1.32	0.0011	0.0128	0.2279	500.0	
1.452	0.2798	0.6732	0.047	1.32	0.0011	0.0129	0.2275	500.0	
1.453	0.2795	0.6728	0.0477	1.3199	0.0011	0.0129	0.2271	500.0	
1.454	0.2796	0.6723	0.0481	1.3199	0.0011	0.0129	0.2267	500.0	
1.455	0.2781	0.6742	0.0477	1.3199	0.0011	0.0129	0.2263	500.0	
1.456	0.2811	0.6718	0.0471	1.3199	0.0011	0.0129	0.2259	500.0	
1.457	0.2786	0.6733	0.0481	1.3199	0.0011	0.0129	0.2256	500.0	
1.458	0.2823	0.6703	0.0473	1.3198	0.0011	0.0129	0.2252	500.0	
1.459	0.2817	0.6703	0.048	1.3198	0.0011	0.0129	0.2248	500.0	
1.46	0.283	0.6689	0.0481	1.3198	0.0011	0.0129	0.2244	500.0	
1.461	0.2821	0.6691	0.0488	1.3198	0.0011	0.0129	0.224	500.0	
1.462	0.2841	0.6673	0.0487	1.3198	0.0011	0.0129	0.2236	500.0	
1.463	0.2842	0.6669	0.0489	1.3197	0.001	0.0129	0.2232	500.0	
1.464	0.2857	0.6656	0.0487	1.3197	0.001	0.0129	0.2228	500.0	
1.465	0.2847	0.667	0.0483	1.3197	0.001	0.013	0.2224	500.0	
1.466	0.2869	0.6645	0.0486	1.3197	0.001	0.013	0.222	500.0	
1.467	0.2853	0.6648	0.0499	1.3197	0.001	0.013	0.2216	500.0	
1.468	0.2876	0.6635	0.0489	1.3196	0.001	0.013	0.2212	500.0	
1.469	0.2887	0.6623	0.049	1.3196	0.001	0.013	0.2208	500.0	
1.47	0.2868	0.6639	0.0493	1.3196	0.001	0.013	0.2204	500.0	
1.471	0.2883	0.6621	0.0496	1.3196	0.001	0.013	0.22	500.0	
1.472	0.2909	0.6596	0.0495	1.3196	0.001	0.013	0.2196	500.0	
1.473	0.2899	0.6606	0.0495	1.3195	0.001	0.013	0.2192	500.0	
1.474	0.2907	0.6596	0.0496	1.3195	0.001	0.013	0.2189	500.0	
1.475	0.291	0.6587	0.0504	1.3195	0.001	0.013	0.2185	500.0	
1.476	0.2922	0.6572	0.0506	1.3195	0.001	0.013	0.2181	500.0	
1.477	0.2922	0.6574	0.0504	1.3195	0.001	0.013	0.2177	500.0	
1.478	0.2933	0.6569	0.0498	1.3194	0.001	0.0131	0.2173	500.0	
1.479	0.2929	0.6562	0.0508	1.3194	0.001	0.0131	0.2169	500.0	
1.48	0.2942	0.6551	0.0507	1.3194	0.001	0.0131	0.2165	500.0	
1.481	0.2961	0.6534	0.0505	1.3194	0.001	0.0131	0.2161	500.0	
1.482	0.2982	0.6515	0.0502	1.3194	0.001	0.0131	0.2157	500.0	
1.483	0.2954	0.6533	0.0514	1.3193	0.001	0.0131	0.2153	500.0	
1.484	0.2947	0.6542	0.0511	1.3193	0.001	0.0131	0.215	500.0	
1.485	0.2992	0.6492	0.0516	1.3193	0.001	0.0131	0.2146	500.0	
1.486	0.2989	0.6497	0.0514	1.3193	0.001	0.0131	0.2142	500.0	
1.487	0.2975	0.6508	0.0517	1.3193	0.001	0.0131	0.2138	500.0	
1.488	0.2979	0.6506	0.0515	1.3192	0.001	0.0131	0.2134	500.0	
1.489	0.301	0.6477	0.0514	1.3192	0.001	0.0132	0.213	500.0	
1.49	0.3012	0.6478	0.051	1.3192	0.001	0.0132	0.2127	500.0	
1.491	0.3006	0.6479	0.0515	1.3192	0.001	0.0132	0.2123	500.0	
1.492	0.3023	0.6452	0.0525	1.3192	0.001	0.0132	0.2119	500.0	
1.493	0.3034	0.6447	0.0519	1.3191	0.001	0.0132	0.2115	500.0	
1.494	0.3033	0.6449	0.0517	1.3191	0.001	0.0132	0.2112	500.0	
1.495	0.304	0.6433	0.0527	1.3191	0.001	0.0132	0.2108	500.0	
1.496	0.3048	0.6432	0.052	1.3191	0.001	0.0132	0.2104	500.0	
1.497	0.3052	0.6419	0.0529	1.3191	0.0009	0.0132	0.2101	500.0	
1.498	0.3082	0.6398	0.052	1.319	0.0009	0.0132	0.2097	500.0	
1.499	0.3042	0.6428	0.053	1.319	0.0009	0.0132	0.2093	500.0	
1.5	0.3074	0.6395	0.0531	1.319	0.0009	0.0133	0.209	500.0	
1.501	0.3082	0.639	0.0528	1.319	0.0009	0.0133	0.2086	500.0	
1.502	0.3077	0.6394	0.0529	1.319	0.0009	0.0133	0.2082	500.0	
1.503	0.3074	0.6389	0.0537	1.3189	0.0009	0.0133	0.2079	500.0	
1.504	0.3078	0.6384	0.0537	1.3189	0.0009	0.0133	0.2075	500.0	
1.505	0.3118	0.6351	0.053	1.3189	0.0009	0.0133	0.2072	500.0	
1.506	0.3114	0.635	0.0536	1.3189	0.0009	0.0133	0.2068	500.0	
1.507	0.3093	0.6362	0.0545	1.3189	0.0009	0.0133	0.2065	500.0	
1.508	0.31	0.6355	0.0545	1.3188	0.0009	0.0133	0.2061	500.0	
1.509	0.3133	0.6331	0.0536	1.3188	0.0009	0.0133	0.2058	500.0	
1.51	0.3136	0.6318	0.0546	1.3188	0.0009	0.0133	0.2054	500.0	
1.511	0.3133	0.6325	0.0542	1.3188	0.0009	0.0134	0.2051	500.0	
1.512	0.3148	0.6309	0.0543	1.3188	0.0009	0.0134	0.2048	500.0	
1.513	0.3151	0.6296	0.0553	1.3187	0.0009	0.0134	0.2044	500.0	
1.514	0.3152	0.6301	0.0547	1.3187	0.0009	0.0134	0.2041	500.0	
1.515	0.3165	0.6285	0.055	1.3187	0.0009	0.0134	0.2038	500.0	
1.516	0.3179	0.6274	0.0546	1.3187	0.0009	0.0134	0.2034	500.0	
1.517	0.3187	0.6269	0.0544	1.3187	0.0009	0.0134	0.2031	500.0	
1.518	0.3182	0.6262	0.0556	1.3186	0.0009	0.0134	0.2028	500.0	
1.519	0.319	0.6254	0.0556	1.3186	0.0009	0.0134	0.2025	500.0	
1.52	0.3192	0.6259	0.0549	1.3186	0.0009	0.0134	0.2021	500.0	
1.521	0.3199	0.624	0.0561	1.3186	0.0009	0.0135	0.2018	500.0	
1.522	0.3215	0.6225	0.056	1.3186	0.0009	0.0135	0.2015	500.0	
1.523	0.322	0.6222	0.0558	1.3185	0.0009	0.0135	0.2012	500.0	
1.524	0.3241	0.6203	0.0556	1.3185	0.0009	0.0135	0.2009	500.0	
1.525	0.3241	0.6199	0.056	1.3185	0.0009	0.0135	0.2006	500.0	
1.526	0.3231	0.6206	0.0563	1.3185	0.0009	0.0135	0.2003	500.0	
1.527	0.3247	0.6184	0.0569	1.3185	0.0009	0.0135	0.2	500.0	
1.528	0.3237	0.6196	0.0567	1.3184	0.0009	0.0135	0.1997	500.0	
1.529	0.325	0.6177	0.0573	1.3184	0.0009	0.0135	0.1994	500.0	
1.53	0.3265	0.6161	0.0574	1.3184	0.0009	0.0136	0.1991	500.0	
1.531	0.3272	0.616	0.0568	1.3184	0.0009	0.0136	0.1988	500.0	
1.532	0.3277	0.6156	0.0567	1.3184	0.0009	0.0136	0.1985	500.0	
1.533	0.3284	0.6146	0.057	1.3183	0.0008	0.0136	0.1982	500.0	
1.534	0.3298	0.6129	0.0573	1.3183	0.0008	0.0136	0.198	500.0	
1.535	0.3296	0.6125	0.0579	1.3183	0.0008	0.0136	0.1977	500.0	
1.536	0.3311	0.6113	0.0576	1.3183	0.0008	0.0136	0.1974	500.0	
1.537	0.3312	0.6113	0.0575	1.3183	0.0008	0.0136	0.1971	500.0	
1.538	0.331	0.6108	0.0582	1.3182	0.0008	0.0137	0.1969	500.0	
